,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1237,Herb Chambers,,,1.3,1.3,1.4,1.4,1.6,2.1,2.0,2.5
1238,Rajeev Juneja,,,,,,,,,1.3,1.5
1239,Sergey Dmitriev,,,,,,,,3.8,4.1,2.5
1240,Oleg Deripaska,,6.2,2.1,5.1,6.7,3.6,2.3,3.8,1.7,2.5
1241,Peter Unger,1.4,1.8,2.0,2.0,2.4,2.5,2.5,2.5,2.4,2.5
1242,S. Daniel Abraham,2.0,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.5
1243,Leon G. Cooperman,3.5,3.7,3.2,3.0,3.2,3.0,3.2,2.5,2.5,2.5
1244,Huang Yi,1.3,,,1.2,2.0,1.6,2.5,4.8,5.0,3.6
1245,Joseph Edelman,,,,,1.1,1.2,1.2,3.3,2.9,2.5
1246,Xicheng Wang,,1.3,,2.7,2.0,1.6,2.1,4.8,2.8,2.3
1247,John Tyson,,1.3,1.8,2.0,2.3,1.9,1.5,2.4,3.0,2.6
1248,Bruce Cheng,1.3,1.6,1.0,1.4,1.3,1.1,,2.2,2.1,2.1
1249,Su Qingcan,,,,,,,,,,
1250,Yuri Kovalchuk,1.4,,,1.0,1.4,1.3,1.8,3.3,1.3,2.7
1251,John Fisher,2.9,2.9,2.2,2.2,2.8,2.6,2.1,3.1,2.4,2.3
1252,Oprah Winfrey,2.9,3.0,3.0,3.0,2.7,2.5,2.5,2.7,2.6,2.5
1253,Mang Yee Chu,1.3,1.1,1.1,2.3,4.4,3.5,3.3,6.5,4.7,3.0
1254,Jay-Z,,,,,,,1.0,1.4,1.4,2.5
1255,Falguni Nayar,,,,,,,,,4.5,2.6
1256,Alexandre Grendene Bartelle,1.5,2.5,1.6,2.0,2.2,2.0,2.0,1.6,1.8,1.7
1257,Bill Haslam,,1.9,1.6,2.6,2.3,1.8,1.6,1.9,2.3,2.5
1258,Hua Li,,,,,,,,7.1,1.3,2.3
1259,Liu Xiaodong,,,1.7,1.2,,,1.2,3.5,2.5,2.9
1260,Zhenda Huang,1.1,1.7,1.3,1.9,2.1,2.1,2.2,2.9,2.9,2.6
1261,Lucio Tan,6.1,4.4,4.0,3.7,4.7,4.4,1.7,3.3,1.2,2.4
1262,Charles Bronfman,2.1,2.3,2.3,2.3,2.4,2.3,2.3,2.5,2.5,2.5
1263,William Lauder,,,1.2,1.1,1.8,1.9,2.2,4.1,3.7,3.4
1264,John Pritzker,2.0,2.2,2.3,2.4,2.4,2.6,2.6,2.5,2.7,2.5
1265,Kavitark Ram Shriram,1.9,1.9,1.8,2.0,2.1,2.1,2.2,2.5,2.6,2.2
1266,Abilio dos Santos Diniz,2.8,4.4,3.4,3.3,3.5,3.1,2.3,2.6,2.7,2.4
1267,Li Weiguo,,,,,1.1,,1.6,4.6,4.1,2.8
1268,Mofatraj Munot,1.2,1.5,1.1,1.7,2.0,1.7,1.1,1.0,1.3,1.8
1269,Yusuf Hamied,1.1,1.8,1.3,1.5,1.7,1.3,,1.9,2.3,1.8
1270,Masateru Uno,,,,1.7,1.9,2.0,2.1,2.8,2.9,1.9
1271,Hans Melchers,1.9,2.2,2.4,2.8,2.9,2.5,2.0,2.8,2.8,2.6
1272,Jed McCaleb,,,,,,,,2.0,2.5,2.4
1273,Lottie Tham,4.8,4.3,3.6,3.2,2.5,2.2,1.8,3.3,2.4,2.2
1274,Wenrong Shen,1.1,1.7,1.7,1.5,2.6,2.2,2.0,2.4,2.3,2.5
1275,Paul Gauselmann,,,,,4.4,4.1,2.4,3.9,4.0,2.4
1276,Alec Gores,2.0,2.1,2.1,2.1,2.1,2.2,2.0,3.0,2.6,2.5
1277,Li Jianquan,,,,,,,,6.8,3.3,2.9
1278,Jerry Yang,2.1,2.0,1.5,2.3,2.6,2.6,2.4,2.3,2.7,2.4
1279,Georg von Opel,2.0,2.0,2.0,2.0,2.1,2.1,1.9,2.0,1.9,2.3
1280,Xue Hua,,,,,1.2,1.3,1.8,4.2,3.5,3.3
1281,Eric Douglas,,,,1.2,1.5,1.6,1.6,3.0,3.5,2.6
1282,Nirmal Minda,,,,,1.0,,,1.4,2.6,2.1
1283,Chen Tei-fu,,,,,,2.0,2.0,1.9,2.5,2.4
1284,Abdulla Al Futtaim,2.5,3.2,3.1,4.1,3.3,2.5,2.1,2.2,2.5,2.4
1285,Mortimer Zuckerman,2.4,2.6,2.5,2.9,2.8,2.9,2.5,2.7,3.0,2.4
1286,Brian Acton,3.0,3.4,4.4,5.6,6.6,3.6,2.5,2.6,2.8,2.4
1287,Daniel Pritzker,2.0,2.2,2.0,2.2,2.4,2.3,2.3,2.6,2.6,2.4
1288,Eugene Murtagh,,,,,,1.3,1.4,2.3,2.8,2.1
1289,Kwek Leng Kee,,,,,,,2.4,2.2,2.1,2.4
1290,Edward Bass,2.1,2.0,1.8,3.0,2.5,2.2,1.8,2.2,2.4,2.4
1291,Carl Douglas,,,,1.2,1.5,1.6,1.6,3.0,3.5,2.6
1292,Lirio Parisotto,1.9,1.7,1.1,1.4,1.6,1.5,1.5,1.5,2.4,2.3
1293,Gerald Ford,2.1,2.1,2.0,2.3,2.9,2.7,2.1,2.5,2.5,2.4
1294,Eduardo Eurnekian,1.9,1.9,2.2,2.3,2.7,1.6,,1.3,1.5,1.9
1295,Xie Weitong,,,,,,,,1.7,2.8,2.5
1296,Otto Philipp Braun,,,2.8,2.6,4.0,2.4,2.3,3.1,2.8,2.4
1297,Prathap Reddy,,,,,,,,1.5,2.5,2.2
1298,Koos Bekker,1.3,2.3,1.4,2.1,2.6,2.3,2.0,3.0,2.3,2.4
1299,Kiran Mazumdar-Shaw,,1.0,,2.1,3.6,3.5,2.6,4.0,3.3,2.1
1300,Christiane Schoeller,,,,,,,1.8,2.1,2.5,2.7
1301,Erman Ilicak,2.8,2.2,2.0,2.3,4.0,3.8,3.1,4.4,2.3,2.3
1302,Mitchell Goldhar,1.9,2.2,1.6,2.3,2.4,2.7,2.2,2.7,3.1,2.4
1303,Maria-Elisabeth Schaeffler-Thumann,3.6,6.7,4.5,5.2,6.3,3.3,1.6,3.7,2.0,2.6
1304,Suhail Bahwan,,,,4.1,3.9,3.2,2.1,2.3,2.5,2.7
1305,Filiz Sahenk,1.8,2.2,1.5,1.9,2.3,1.9,2.1,2.8,2.2,2.3
1306,Li Liangbin,,,,,1.4,,1.5,3.7,5.2,3.2
1307,Liang Yunchao,2.4,2.0,1.9,1.3,2.1,2.1,1.9,2.9,3.0,2.7
1308,Chenghai Ye,2.7,3.0,3.0,3.2,4.5,2.6,2.3,4.3,3.4,2.8
1309,Adam Kwok,,,,,,2.5,2.1,2.6,2.3,2.6
1310,P.V. Ramprasad Reddy,,2.3,2.5,2.6,2.5,2.8,1.4,3.0,2.0,1.3
1311,Christoph Zeller,,2.7,2.5,2.7,3.9,3.0,3.3,5.5,2.3,2.3
1312,David Walentas,1.4,1.8,2.0,2.0,2.1,2.4,2.3,2.2,2.3,2.4
1313,Chad Richison,,,,,,1.5,1.6,2.9,2.5,2.2
1314,Matthew Prince,,,,,,,,2.5,3.2,2.0
1315,Anand Mahindra,,1.2,1.1,1.3,1.7,1.6,1.2,1.9,1.7,2.1
1316,Thomas James,,,,1.1,1.2,1.2,1.1,1.8,2.1,2.2
1317,Fiona Geminder,2.0,2.0,1.9,2.6,2.7,2.3,2.0,3.4,3.5,2.6
1318,Sam Goi,2.0,2.1,1.6,2.1,2.0,1.9,1.6,2.0,1.6,3.0
1319,Tran Dinh Long,,,,,1.3,,,2.2,3.2,1.8
1320,Stephen Lansdown,2.4,1.8,1.9,1.9,2.3,2.2,2.1,2.6,2.5,2.3
1321,Guangxin Sun,3.4,4.0,4.7,3.4,3.4,2.3,2.0,1.8,2.3,3.0
1322,Wang Junshi,,,,,,,,1.9,5.1,4.3
1323,Ted Turner,2.2,2.2,2.2,2.3,2.2,2.2,2.1,2.3,2.3,2.4
1324,Bobby Murphy,,1.5,1.8,4.0,4.2,2.1,1.9,11.9,6.3,2.5
1325,Marina Prada,,1.8,1.0,1.4,1.4,1.2,,2.0,1.7,2.3
1326,Alberto Prada,,1.8,1.0,1.4,1.4,1.2,,2.0,1.7,2.3
1327,Paul-Heinz Wesjohann,,,,,,,,4.6,3.8,2.3
1328,Bang Si-hyuk,,,,,,,,2.3,2.9,1.7
1329,Robert Duggan,1.9,2.3,2.7,2.6,2.0,1.8,1.8,1.8,2.0,1.8
1330,Sanjiv Goenka,,1.4,1.1,1.6,2.1,1.6,1.4,1.9,2.5,2.1
1331,Reinold Geiger,1.3,1.6,1.3,1.4,1.5,1.3,,1.8,1.9,1.4
1332,Augusto Perfetti,,,,,,,,,,
1333,Giorgio Perfetti,7.2,6.0,5.7,5.8,6.6,6.5,4.1,5.8,4.1,2.3
1334,Jinxing Qi,,,1.5,1.5,1.7,,1.1,1.4,1.9,2.4
1335,Florentino Perez,2.0,2.0,1.4,1.8,2.0,2.2,1.2,2.1,2.0,2.1
1336,David Nahmad,1.8,1.9,1.9,1.9,1.9,1.8,1.8,2.0,2.0,2.3
1337,Tang Yiu,3.0,3.1,2.3,2.3,2.3,2.0,2.2,2.2,2.4,2.3
1338,Lee Bass,2.1,2.0,1.8,2.9,2.5,2.3,1.8,1.9,2.1,2.3
1339,Bruce Karsh,2.0,2.1,1.9,2.0,2.0,2.0,2.2,2.1,2.2,2.3
1340,Anu Aga,,1.5,,,1.4,1.1,,1.4,1.9,2.0
1341,Tseng Cheng,,,,,,1.7,1.5,1.6,2.7,2.8
1342,Arvind Tiku,,,,1.8,2.0,2.1,2.2,2.0,2.2,2.5
1343,Georg Haub,,,,,,2.1,2.7,2.7,2.2,2.3
1344,Patrice Motsepe,2.7,2.2,1.1,1.8,2.4,2.4,1.4,2.9,3.3,2.7
1345,Andrew Tan,4.7,4.8,3.0,2.5,2.7,2.7,1.9,3.0,2.8,2.5
1346,Clayton Mathile,2.0,3.4,3.3,3.8,2.3,2.2,2.3,2.3,2.3,2.3
1347,Stephan Schmidheiny,3.3,3.3,3.0,2.7,2.5,2.3,2.3,2.3,2.3,2.3
1348,Li Hongxin,,,,1.1,2.1,1.3,1.8,3.6,2.6,2.5
1349,Cai Dongchen,,,,,2.9,2.4,2.3,2.6,3.2,3.0
1350,Morris Chang,,,,,1.0,1.0,1.2,2.8,2.7,2.3
1351,Yintai Jiang,,,,,1.7,,1.1,1.6,1.4,1.8
1352,Zhao Lixin,,,,,,,,,4.0,2.6
1353,Li Haiyan,,,,,,2.0,3.2,6.7,1.7,2.3
1354,Henry Sy Jr,,,,,,2.2,1.9,2.7,2.8,2.5
1355,Aerin Lauder,1.1,1.4,2.1,1.6,2.5,2.5,2.1,3.8,3.5,3.1
1356,Stefan Soloviev,,,,,,,,,,
1357,William Boyd,,,,,,,,1.6,2.3,2.1
1358,Li Xiaohua,,,,,,,1.2,2.8,6.3,2.9
1359,David Murdock,2.3,3.1,2.7,2.7,2.1,1.9,2.0,2.1,2.3,2.3
1360,Mi Enhua,,,,1.0,1.0,1.1,1.5,2.2,2.5,2.3
1361,August Troendle,,,,,,,,1.5,1.3,1.6
1362,John Armitage,,,,,,1.3,2.0,2.6,2.9,2.3
1363,Vadim Moshkovich,1.3,1.9,2.3,2.3,2.0,2.3,1.7,2.4,1.4,2.3
1364,T.Y. Tsai,2.1,2.1,2.0,2.1,2.2,2.2,2.2,2.4,2.4,2.3
1365,Henry Swieca,1.4,1.5,1.6,1.7,1.7,1.7,1.8,1.8,1.8,2.2
1366,Chen Shibin,,,,,,,,,1.6,3.3
1367,Tor Peterson,2.2,1.9,,1.7,2.1,1.7,1.1,1.8,2.7,2.4
1368,James Jannard,3.1,3.7,4.0,4.0,4.1,3.0,2.8,2.7,2.8,2.2
1369,Edward Stack,1.3,1.5,,1.2,,,,1.4,1.7,2.1
1370,James Duff,,,,,,1.2,1.4,1.4,2.0,2.3
1371,Thomas Duff,,,,,,1.2,1.4,1.4,2.0,2.3
1372,Wong Man Li,1.2,1.2,1.5,1.9,2.3,1.3,1.5,5.2,2.8,2.7
1373,Tom Ford,,,,,,,,,,
1374,Ni Yongpei,,,,,,,,,2.5,2.2
1375,Alex Shevchenko,,,,,,,,,4.0,2.2
1376,Max Lytvyn,,,,,,,,,4.0,2.2
1377,Anand Burman,,1.4,1.3,1.4,1.8,2.1,1.8,2.3,2.3,2.1
1378,Stefano Gabbana,1.7,1.7,1.3,1.2,1.7,,1.1,1.6,1.5,2.1
1379,Domenico Dolce,1.7,1.7,1.3,1.2,1.7,,1.1,1.6,1.5,2.1
1380,Thi Phuong Thao Nguyen,,,,1.2,3.1,2.3,2.1,2.8,3.1,2.2
1381,Hans-Werner Hector,1.9,1.7,1.4,1.4,2.2,2.1,2.2,2.5,2.3,2.2
1382,Sol Daurella,,,,1.1,1.2,1.6,1.3,2.0,1.7,1.9
1383,Hans Sy,,,,,,2.4,2.0,3.0,2.6,2.4
1384,Pan Dong,,,,,,,,8.3,2.8,2.7
1385,Yeung Kin-man,,,2.7,4.3,5.6,2.4,4.1,9.5,4.5,2.2
1386,Peter Lim,2.4,2.0,2.1,2.1,2.2,2.5,1.8,3.0,2.4,2.6
1387,David Wertheim,,,,,,,1.7,2.4,2.6,2.2
1388,Herbert Sy,,,,,,2.4,2.0,3.0,2.6,2.4
1389,Jeffrey Gundlach,,1.1,1.4,1.6,1.9,2.0,2.1,2.2,2.2,2.2
1390,George Argyros,2.4,2.0,1.8,2.2,2.4,2.5,1.9,2.0,2.4,2.2
1391,Travis Boersma,,,,,,,,,3.3,2.1
1392,Lim Kok Thay,,,,,4.7,4.4,2.0,2.7,2.0,2.3
1393,Chen Zhiping,,,,,,,,15.9,5.4,2.6
1394,R.G. Chandramogan,,,,,1.4,1.1,,1.7,2.3,1.8
1395,Jerry Reinsdorf,,1.3,1.3,1.4,1.4,1.6,1.5,1.7,1.8,2.2
1396,George Kurtz,,,,,,,,3.0,2.8,1.8
1397,Pavel Baudis,,,,,,1.4,1.2,2.0,2.7,2.0
1398,Sanjeev Bikhchandani,,,,,,1.0,1.2,2.9,2.6,1.8
1399,Li Li,,,,,,1.0,1.8,4.2,2.7,2.9
1400,Lang Walker,1.2,1.1,1.1,1.3,2.2,2.4,1.2,2.3,2.2,2.3
1401,Dermot Desmond,2.0,1.8,1.9,2.0,2.3,1.9,2.0,2.2,2.1,2.2
1402,Dennis Gillings,,,,,1.2,1.7,1.4,2.0,2.1,2.1
1403,Albert Avdolyan,,,,,,,,1.0,,2.2
1404,Oren Zeev,,,,,,,,,3.0,2.2
1405,Noam Gottesman,2.0,2.1,2.2,2.3,2.5,2.6,2.6,2.3,2.3,2.2
1406,Lutz Mario Helmig,1.8,1.8,1.3,1.6,2.6,1.6,1.1,2.1,1.6,2.2
1407,Kai Wu,,,,,,,,2.0,2.9,2.2
1408,Wilhelm Beier,,,,,,1.2,1.3,3.0,2.9,2.0
1409,K. Dinesh,1.1,1.3,1.2,1.2,1.4,1.5,1.2,2.2,2.8,2.3
1410,Ilson Mateus,,,,,,,,1.4,1.4,1.7
1411,Adam Neumann,,,1.5,2.5,2.5,4.1,,,1.4,2.2
1412,William Stone,,,1.0,1.3,1.8,1.9,1.3,2.4,2.8,2.2
1413,Olivier Pomel,,,,,,,,1.9,2.9,1.8
1414,Beda Diethelm,,1.1,,1.0,1.2,1.4,1.4,1.9,2.8,2.1
1415,Clayton Zekelman,,,,,,,1.4,1.4,2.1,2.2
1416,Brian Roberts,1.2,1.4,1.3,1.7,1.8,1.8,1.7,1.9,1.6,1.7
1417,Liang Xinjun,1.6,2.1,1.9,2.3,3.1,2.5,2.4,2.2,2.2,2.2
1418,Reid Hoffman,3.6,4.7,2.4,3.1,3.3,1.7,1.8,2.0,2.1,1.9
1419,Mu Rongjun,,,,,,,1.2,5.5,2.2,2.1
1420,Harald Link,,,,1.1,2.0,2.0,2.2,3.1,2.1,2.2
1421,Zhao Fenggang,,,,,,,,2.1,2.9,2.2
1422,Yang Weidong,,,,,,,,2.3,3.3,2.4
1423,Hermanto Tanoko,,,,,,,,,,
1424,Rubens Ometto Silveira Mello,1.9,1.4,,1.4,1.4,,,1.6,2.3,1.5
1425,Stein Erik Hagen,5.0,4.7,2.1,2.3,2.5,2.3,2.0,2.6,2.5,2.1
1426,Howard Marks,2.0,2.1,1.9,2.0,2.0,2.0,2.2,2.1,2.2,2.2
1427,Lam Kong,1.5,2.0,1.4,2.0,2.6,1.5,1.6,2.3,2.4,2.3
1428,Shmuel Harlap,,,,,1.9,1.7,1.6,1.9,2.1,2.2
1429,Lam Wai-ying,,,2.6,4.1,5.4,2.3,3.9,9.1,4.3,2.1
1430,Kiril Domuschiev,,,,,,,,,2.0,2.1
1431,Georgi Domuschiev,,,,,,,,,2.0,2.1
1432,Jeffrey Soffer,,,,,,,,,,
1433,Hortensia Herrero,,2.8,2.7,2.8,2.4,1.8,2.3,2.6,2.2,2.1
1434,Hou Juncheng,,,,,,,1.1,2.0,2.1,2.6
1435,Prayudh Mahagitsiri,,,,1.1,1.7,1.6,1.5,2.1,2.3,2.5
1436,Bahaa Hariri,2.2,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.1,2.1
1437,Leonid Radvinsky,,,,,,,,,1.2,2.1
1438,Shu Ping,,,,,,1.8,2.7,5.5,1.4,2.1
1439,Chao Teng-hsiung,1.8,1.5,1.3,1.5,1.4,1.4,1.3,1.7,2.4,2.3
1440,Paul Foster,1.4,1.5,1.2,1.4,1.6,1.7,1.4,1.7,1.8,2.1
1441,Radha Vembu,,,,,,,1.2,1.5,1.7,2.2
1442,Gordon Getty,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
1443,Michael Ying,2.9,2.8,2.4,2.5,2.4,2.1,2.4,2.4,2.0,2.1
1444,Chen Jinxia,1.8,2.3,1.6,1.8,2.4,2.1,2.1,2.4,2.7,2.2
1445,Olivier Bouygues,,,,,,,,,,
1446,Martin Bouygues,3.7,3.6,3.6,3.7,4.9,3.7,3.0,4.6,4.2,2.1
1447,Caroline Hagen Kjos,,,2.2,2.5,2.8,2.1,2.0,2.6,2.4,1.9
1448,Drew Houston,1.2,1.2,1.0,1.0,1.1,2.3,1.3,1.8,1.5,1.4
1449,Melissa Ma,,,,,3.4,2.6,1.3,4.0,1.9,2.1
1450,Tsai Ming-kai,1.6,1.7,,1.1,1.3,,,2.7,3.0,2.4
1451,Wong Luen Hei,1.6,1.3,1.4,1.9,1.8,1.7,2.9,4.7,3.7,2.8
1452,Ajay Parekh,,,,,,,1.4,1.6,2.1,1.9
1453,Narendrakumar Parekh,,,,,,,1.4,1.7,2.1,1.9
1454,Deng Weiming,,,,,,,,2.8,7.0,2.6
1455,Ales Zavoral,,,,,,,,,,
1456,Xu Shugen,,,,,,1.3,1.5,3.7,2.1,2.3
1457,Marc Lasry,1.7,1.9,1.7,1.6,1.7,1.8,1.8,1.8,1.8,2.1
1458,Eugene Kaspersky,,1.0,1.1,1.3,1.4,1.3,1.3,1.2,1.0,2.1
1459,Torsten Toeller,,1.7,1.7,1.8,1.7,1.2,1.0,2.5,2.2,2.1
1460,Sergey Lomakin,,,,,,,,3.1,,2.1
1461,Chulong Huang,,1.2,1.2,1.5,1.7,3.1,5.1,6.8,5.0,2.2
1462,Alexander Svetakov,3.1,3.1,2.9,3.3,3.3,2.5,2.0,2.0,2.2,2.1
1463,Jane Goldman,,,,3.0,3.1,3.3,3.1,3.1,2.9,2.1
1464,Alexander Nesis,3.0,2.5,2.9,2.4,1.9,2.0,2.2,2.9,1.9,2.1
1465,Katsumi Tada,1.7,1.5,1.6,1.7,2.1,2.2,2.4,2.3,2.4,2.2
1466,Chu Lam Yiu,1.8,2.2,1.7,1.9,2.4,2.1,1.9,3.6,2.3,2.3
1467,Andrei Krivenko,,,,,,,,,,
1468,Artem Khachatryan,,,,,,,,3.1,,2.1
1469,Victor Pinchuk,3.2,1.5,1.2,1.1,1.4,1.4,1.3,2.5,1.9,2.1
1470,Alexis L̻-Qu̫c,,,,,,,,1.9,2.8,1.7
1471,Daniel Lubetzky,,,,,,1.5,1.2,2.1,2.2,2.1
1472,Igor Makarov,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2
1473,Michal Strnad,,,,,,,,,,
1474,Theodore Leonsis,,,,,1.0,1.1,1.4,1.4,1.6,2.1
1475,Alexander Mamut,2.3,2.5,2.4,2.5,2.4,2.5,2.3,2.3,2.1,2.0
1476,Bob Ell,1.1,1.2,1.3,1.3,1.4,1.4,1.2,2.3,2.1,2.1
1477,Karin Schick,,,,,1.3,1.2,1.4,2.8,2.3,1.8
1478,Edward Lampert,3.0,2.9,2.2,2.1,1.6,1.0,,1.7,1.8,1.9
1479,Chi Yufeng,,,,1.2,1.4,1.2,2.1,3.1,1.8,2.1
1480,Michael Ashcroft,1.4,1.5,1.5,1.6,1.7,1.6,1.7,2.1,2.2,2.0
1481,Harley Sy,,,,,,2.2,1.9,2.7,2.4,2.2
1482,Sezai Bacaksiz,,,1.3,1.6,1.7,1.7,1.7,2.3,1.9,2.2
1483,Nihat Ozdemir,,,1.3,1.6,1.7,1.7,1.7,2.3,1.9,1.8
1484,Julio Bozano,1.6,1.6,1.6,1.8,1.8,1.8,1.8,2.1,2.0,1.9
1485,Dong Wei,,,,,2.0,2.2,3.4,5.5,2.6,2.2
1486,Karl Scheufele III,,1.7,1.7,2.0,2.2,1.9,1.7,2.3,1.1,2.2
1487,Shen Xiqiang,,,,,,,1.1,2.0,2.0,1.8
1488,Timothy Boyle,1.1,1.5,1.7,1.7,2.2,2.9,1.7,2.7,2.3,2.3
1489,Andrey Andreev,,,,,1.5,2.3,1.8,1.9,2.0,2.0
1490,David Adelman,,,,,,,,,,
1491,Thaksin Shinawatra,1.6,1.7,1.6,1.7,1.8,1.8,1.8,2.0,2.0,2.1
1492,Pieter van der Does,,,,,,1.1,1.0,2.6,2.2,1.8
1493,Ion Tiriac,,1.0,1.0,1.1,1.2,1.2,1.2,1.7,1.6,2.0
1494,Fritz Draexlmaier,1.9,1.5,1.7,1.7,2.0,1.2,,,1.5,1.9
1495,Anita Zucker,2.6,2.2,1.8,2.9,3.6,2.4,1.3,1.9,1.7,1.9
1496,Wang Zhenghua,,1.2,1.6,1.1,1.1,1.0,,2.0,1.8,2.2
1497,Samuel Chen,,,,,,,,,,
1498,Wu Zhigang,,,1.9,2.1,2.2,2.7,3.1,3.9,3.0,2.5
1499,Martin Lau,,,,1.1,2.3,2.0,2.0,4.2,2.2,2.0
1500,David Baszucki,,,,,,,,2.8,2.5,2.6
1501,Heikki Kyostila,,,2.8,2.1,2.2,1.4,2.1,1.5,1.3,2.0
1502,Elaine Wynn,2.7,2.0,1.3,1.8,2.5,2.1,1.4,2.3,1.8,2.1
1503,Mohamed Al Fayed,1.9,2.0,1.9,1.8,1.6,1.5,1.4,1.8,2.1,2.0
1504,P.P. Reddy,,,,,,2.3,1.6,1.6,1.3,2.1
1505,Anthony Wood,,,,,,1.1,1.6,7.1,2.4,1.6
1506,William Young,,1.4,1.5,2.1,2.2,2.3,2.1,2.0,2.2,2.0
1507,Teresita Sy-Coson,,,,,,2.2,1.8,2.7,2.4,2.2
1508,R. Marcelo Claure,,,,,,,,,,
1509,T. Denny Sanford,,,1.4,1.8,2.2,2.6,2.0,2.8,3.4,2.0
1510,Wolfgang Leitner,1.9,1.6,1.5,1.8,2.0,1.7,1.2,1.8,1.8,2.5
1511,Maria Franca Fissolo,,23.4,22.1,25.2,2.2,1.9,1.9,2.2,2.0,2.0
1512,Craig McCaw,1.8,1.8,1.7,1.8,1.7,1.8,1.8,2.0,2.2,2.0
1513,Dominika Kulczyk,,,3.6,3.6,3.8,1.8,1.7,2.1,1.8,1.9
1514,Sun Mengquan,,,,,,1.0,1.1,2.5,2.3,2.1
1515,Peter Sondakh,2.8,2.3,1.8,1.7,1.9,1.7,1.6,1.5,2.1,1.9
1516,Daniel Chiu,,,,,,1.4,1.3,1.7,2.0,2.1
1517,Amy Goldman Fowler,,,,3.0,3.1,3.3,3.1,3.0,2.8,2.0
1518,Zhao Tao,,,,4.6,2.5,1.4,1.8,2.5,2.5,2.1
1519,Barbara Tyson,,,,,,,,,,
1520,Satyanarayan Nuwal,,,,,,,,,1.3,1.8
1521,Zhang Wanzhen,,,1.0,1.2,1.4,1.2,1.3,2.7,2.3,2.0
1522,Shlomo Kramer,,,,,,,,,2.2,2.0
1523,Liang Rubo,,,,,,,,,2.3,2.0
1524,Katarina Martinson,,,,1.1,1.3,1.1,1.5,2.1,1.9,2.1
1525,Lin Chang Su-O,,,,,,2.0,2.0,2.2,2.2,2.1
1526,Simon Nixon,,,,1.0,1.1,1.1,1.0,1.2,1.4,1.9
1527,Heloise Pratt,2.0,1.9,1.3,1.8,2.1,1.8,1.3,2.8,2.3,2.2
1528,Qiu Minxiu,,,,,,,,1.3,2.5,2.5
1529,Michael Jordan,,1.0,1.1,1.3,1.6,1.8,2.1,1.6,1.7,2.0
1530,Nicola Bulgari,1.4,1.3,1.2,1.3,1.7,1.4,1.4,1.9,1.9,1.9
1531,Prem Kumar Arora,,,,,,,,,,
1532,Sylvia Stroeher,2.1,1.8,1.8,1.8,2.1,1.8,1.9,2.0,2.0,2.0
1533,Wang Chou-hsiong,,,,,,1.4,1.1,2.1,1.9,1.7
1534,Wei Ing-Chou,1.9,2.1,1.4,1.2,1.6,1.4,1.5,2.0,1.6,2.1
1535,Cen Junda,,,,,,1.6,6.1,11.6,2.2,2.6
1536,Tian Ming,1.2,1.6,1.6,1.2,1.2,1.5,2.0,3.0,2.2,2.3
1537,Diane Kemper,,,,3.0,3.1,3.3,3.1,3.0,2.8,2.0
1538,Linda Pritzker,1.8,1.8,1.8,1.8,1.8,1.9,2.0,2.0,2.0,2.0
1539,Kevin Systrom,,,,1.2,1.5,1.4,1.3,1.9,1.5,1.5
1540,Alex Beard,2.0,1.6,,1.4,1.8,1.5,,1.5,2.3,2.1
1541,Brett Blundy,,,,,1.2,1.4,1.1,2.0,2.2,2.2
1542,Louis Le Duff,2.4,2.2,2.5,2.6,2.9,2.4,1.4,3.0,2.3,2.6
1543,Thomas Kwok,,,,,,2.5,1.8,2.2,1.9,2.1
1544,Mika Anttonen,,,,1.4,2.0,2.1,1.3,1.3,1.2,1.9
1545,Bruce Wilson,,,,,,,,,,
1546,Alan Wilson,,,,,,,,,,
1547,John Wilson,,,,,,,,,,
1548,Wei Yin-Heng,1.9,2.0,1.4,1.3,1.6,1.4,1.5,1.9,1.9,2.1
1549,Wei Yin-Chun,1.9,2.0,1.4,1.3,1.6,1.4,1.5,1.9,1.6,2.1
1550,Wei Ying-Chiao,1.9,2.0,1.4,1.2,1.6,1.4,1.8,2.3,1.6,2.1
1551,Wichai Thongtang,,1.6,1.5,1.5,1.7,1.8,1.7,2.0,2.0,2.0
1552,Lucy Stitzer,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1553,Alexandra Daitch,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1554,Sarah MacMillan,,1.6,1.5,1.9,2.0,1.9,1.3,1.7,2.4,1.9
1555,Jennifer Pritzker,1.8,1.8,1.7,1.8,1.9,1.9,1.9,2.0,2.0,1.9
1556,Kommer Damen,,1.5,1.7,1.6,1.8,1.7,1.5,1.8,2.3,1.7
1557,Dwight Schar,,,,,,,,,1.9,1.9
1558,Saban Cemil Kazanci,,,,,,,,,,2.5
1559,Chen Lip Keong,1.3,,,1.6,3.3,5.0,4.1,4.6,2.6,2.8
1560,Surjit Kumar Gupta,,,,,,1.3,,1.9,1.8,1.9
1561,Somsri Lamsam,,,,,,,,,,
1562,Xu Xudong,,,,,1.2,1.2,1.6,1.7,1.8,2.1
