,name,Wealth_History,personal_data
248,Pierre Omidyar,"[{""percent"":38.31775700934579,""worth"":""$8.2B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":37.38317757009346,""worth"":""$8B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":33.64485981308411,""worth"":""$7.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":37.38317757009346,""worth"":""$8B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":49.06542056074766,""worth"":""$10.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":53.271028037383175,""worth"":""$11.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":51.4018691588785,""worth"":""$11B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$21.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":52.80373831775701,""worth"":""$11.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":41.1214953271028,""worth"":""$8.8B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age56Source of WealthEBay, PayPal, Self MadeSelf-Made Score8ResidenceHonolulu, HawaiiCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, Tufts University"
249,"Chase Coleman, III.","[{""percent"":15.53398058252427,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":20.388349514563107,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":23.300970873786408,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":18.446601941747574,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":21.35922330097087,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":30.097087378640776,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":43.689320388349515,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$10.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$10.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":82.52427184466019,""worth"":""$8.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age48Source of WealthInvestments, Self MadeSelf-Made Score7ResidenceNew York, New YorkCitizenshipUnited StatesMarital StatusMarriedEducationBachelor of Arts/Science, Williams College"
250,Graeme Hart,"[{""percent"":66.66666666666666,""worth"":""$7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":65.71428571428571,""worth"":""$6.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":60.952380952380956,""worth"":""$6.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":90.47619047619048,""worth"":""$9.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":96.19047619047619,""worth"":""$10.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":86.66666666666667,""worth"":""$9.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":100,""worth"":""$10.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":82.85714285714286,""worth"":""$8.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":89.52380952380953,""worth"":""$9.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":81.9047619047619,""worth"":""$8.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age68Source of WealthInvestments, Self MadeResidenceAuckland, New ZealandCitizenshipNew ZealandMarital StatusMarriedChildren2"
251,Wu Yajun,"[{""percent"":20.21857923497268,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":18.579234972677597,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":17.48633879781421,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":24.59016393442623,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":42.07650273224044,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":51.36612021857923,""worth"":""$9.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":65.57377049180327,""worth"":""$12B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$18.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":83.60655737704919,""worth"":""$15.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":55.19125683060109,""worth"":""$10.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age59Source of WealthReal estate, Self MadeResidenceBeijing, ChinaCitizenshipChinaMarital StatusDivorcedChildren1EducationBachelor of Engineering, Northwestern Polytechnical University"
252,Jim Kennedy,"[{""percent"":59.23076923076923,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":65.38461538461539,""worth"":""$8.5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":74.61538461538461,""worth"":""$9.7B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":93.84615384615384,""worth"":""$12.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$13B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.53846153846153,""worth"":""$9.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":58.46153846153847,""worth"":""$7.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":72.3076923076923,""worth"":""$9.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$7.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":64.61538461538461,""worth"":""$8.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthMedia, automotiveSelf-Made Score4ResidenceAtlanta, GeorgiaCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, University of Denver"
253,Blair Parry-Okeden,"[{""percent"":59.23076923076923,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":65.38461538461539,""worth"":""$8.5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":74.61538461538461,""worth"":""$9.7B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":93.84615384615384,""worth"":""$12.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$13B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.53846153846153,""worth"":""$9.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":58.46153846153847,""worth"":""$7.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":72.3076923076923,""worth"":""$9.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":60,""worth"":""$7.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":64.61538461538461,""worth"":""$8.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age73Source of WealthMedia, automotiveSelf-Made Score1ResidenceNew South Wales, AustraliaCitizenshipUnited StatesMarital StatusDivorcedChildren2EducationDiploma, High School; Bachelor of Arts/Science, University of Denver"
254,Francine von Finck & family,"[{""percent"":100,""worth"":""$8.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":98.80952380952381,""worth"":""$8.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Source of WealthInvestmentsResidenceThurgau, SwitzerlandCitizenshipGermanyMarital StatusWidowedChildren4"
255,Tilman Fertitta,"[{""percent"":29.629629629629626,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":30.864197530864196,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":37.03703703703704,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":35.80246913580247,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":53.086419753086425,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":58.0246913580247,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":53.086419753086425,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":56.79012345679012,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":69.1358024691358,""worth"":""$5.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$8.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age66Source of WealthHouston Rockets, entertainment, Self MadeSelf-Made Score9ResidenceHouston, TexasCitizenshipUnited StatesMarital StatusMarriedChildren4EducationDrop Out, Texas Tech University; Drop Out, University of Houston"
256,Pei Zhenhua,"[{""percent"":12,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":19.2,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":60,""worth"":""$7.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$12.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":70.39999999999999,""worth"":""$8.8B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age64Source of WealthBatteries, Self MadeResidenceNingde, ChinaCitizenshipChina"
257,Wang Liping & family,"[{""percent"":8.396946564885496,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":15.267175572519085,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":17.557251908396946,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":34.35114503816794,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$13.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":65.64885496183206,""worth"":""$8.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":68.70229007633588,""worth"":""$9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age57Source of WealthHydraulic machinery, Self MadeResidenceChangzhou, ChinaCitizenshipChinaMarital StatusMarried"
258,John Morris,"[{""percent"":48.19277108433735,""worth"":""$4B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":49.39759036144578,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":45.78313253012048,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":48.19277108433735,""worth"":""$4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":53.01204819277109,""worth"":""$4.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":68.67469879518072,""worth"":""$5.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":38.55421686746988,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":49.39759036144578,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":72.28915662650603,""worth"":""$6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$8.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthSporting goods retail, Self MadeSelf-Made Score9ResidenceSpringfield, MissouriCitizenshipUnited StatesMarital StatusMarriedChildren4EducationBachelor of Arts/Science, Drury University"
259,Nicky Oppenheimer & family,"[{""percent"":77.01149425287356,""worth"":""$6.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":77.01149425287356,""worth"":""$6.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":75.86206896551724,""worth"":""$6.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":80.45977011494253,""worth"":""$7B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":88.50574712643679,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":83.9080459770115,""worth"":""$7.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":85.0574712643678,""worth"":""$7.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":91.95402298850574,""worth"":""$8B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$8.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":96.55172413793103,""worth"":""$8.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age78Source of WealthDiamondsResidenceJohannesburg, South AfricaCitizenshipSouth AfricaMarital StatusMarriedChildren1EducationBachelor of Arts/Science, Oxford U Christ Church; Master of Arts, Oxford U Christ Church"
260,Carlos Alberto Sicupira & family,"[{""percent"":71.2,""worth"":""$8.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":90.4,""worth"":""$11.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":90.4,""worth"":""$11.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":100,""worth"":""$12.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":96,""worth"":""$12B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.2,""worth"":""$8.9B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":38.4,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":69.6,""worth"":""$8.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":68,""worth"":""$8.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":68.8,""worth"":""$8.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthBeer, Self MadeResidenceSt. Gallen, SwitzerlandCitizenshipBrazilMarital StatusMarriedChildren3EducationBachelor of Arts/Science, Universidade Federal do Rio de Janeiro"
261,Robin Li,"[{""percent"":79.08496732026144,""worth"":""$12.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":100,""worth"":""$15.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":71.89542483660131,""worth"":""$11B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":86.9281045751634,""worth"":""$13.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":78.43137254901961,""worth"":""$12B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":62.745098039215684,""worth"":""$9.6B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":32.02614379084967,""worth"":""$4.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":96.07843137254902,""worth"":""$14.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":45.751633986928105,""worth"":""$7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":50.326797385620914,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age54Source of WealthInternet search, Self MadeResidenceBeijing, ChinaCitizenshipChinaMarital StatusMarriedChildren4EducationBachelor of Arts/Science, Peking University; Master of Arts, University at Buffalo"
262,Barry Lam,"[{""percent"":69.49152542372882,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":69.49152542372882,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":52.54237288135594,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":64.40677966101694,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":66.10169491525424,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":64.40677966101694,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":66.10169491525424,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":89.83050847457628,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$5.9B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":88.13559322033898,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age74Source of WealthElectronics, Self MadeResidenceTaipei, TaiwanCitizenshipTaiwanMarital StatusMarriedChildren2EducationBachelor of Arts/Science, National Taiwan University"
263,Karel Komarek,"[{""percent"":19.753086419753085,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":20.98765432098765,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":19.753086419753085,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":27.160493827160494,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":39.50617283950617,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":38.2716049382716,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":38.2716049382716,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":67.90123456790124,""worth"":""$5.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":95.06172839506173,""worth"":""$7.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$8.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age54Source of WealthOil and gas, IT, lotteries, Self MadeResidenceVerbier, SwitzerlandCitizenshipCzech RepublicMarital StatusMarriedChildren4EducationDiploma, Hahnemann Medical College"
