,Image,Rank,Name,Net_Worth,Age,Source,Country,internal_link,Industry
310,//specials-images.forbesimg.com/imageserve/5a807a5e4bbe6f2652f53c13/416x416.jpg?background=000000&cropX1=601&cropX2=2934&cropY1=5&cropY2=2336,2173,Albert Shigaboutdinov,$1.3 B,70,"Refinery, chemicals",Russia,https://www.forbes.com/profile/albert-shigaboutdinov/?list=rtb/,Diversified
311,//specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584,2189,Deniz Sahenk,$1.3 B,77,Diversified,Turkey,https://www.forbes.com/profile/deniz-sahenk/?list=rtb/,Diversified
312,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2201,Neide Helena de Moraes,$1.3 B,68,Diversified,Brazil,https://www.forbes.com/profile/neide-helena-de-moraes/?list=rtb/,Diversified
313,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2202,Jose Ermirio de Moraes Neto,$1.3 B,71,Diversified,Brazil,https://www.forbes.com/profile/jose-ermirio-de-moraes-neto/?list=rtb/,Diversified
314,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2202,Jose Roberto Ermirio de Moraes,$1.3 B,65,Diversified,Brazil,https://www.forbes.com/profile/jose-roberto-ermirio-de-moraes/?list=rtb/,Diversified
315,//specials-images.forbesimg.com/imageserve/5e76573710380d0006fbb111/416x416.jpg?background=000000&cropX1=96&cropX2=709&cropY1=77&cropY2=690,2208,Lorinc Meszaros,$1.3 B,57,Diversified,Hungary,https://www.forbes.com/profile/lorinc-meszaros/?list=rtb/,Diversified
316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
317,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2231,Fengluan Li,$1.3 B,61,"Steel, diversified",China,https://www.forbes.com/profile/fengluan-li/?list=rtb/,Diversified
318,//specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,2239,Yasseen Mansour,$1.3 B,61,Diversified ,Egypt,https://www.forbes.com/profile/yasseen-mansour/?list=rtb/,Diversified
319,https://specials-images.forbesimg.com/imageserve/61b121df0fb1e54be4c07bcd/416x416.jpg?background=000000&cropX1=120&cropX2=1989&cropY1=177&cropY2=2044,2264,Murdaya Poo,$1.2 B,82,Diversified,Indonesia,https://www.forbes.com/profile/murdaya-poo/?list=rtb/,Diversified
320,https://specials-images.forbesimg.com/imageserve/612e437b805eb06fad491868/416x416.jpg?background=000000&cropX1=0&cropX2=1768&cropY1=0&cropY2=1768,2292,Lance Gokongwei,$1.2 B,55,Diversified,Philippines,https://www.forbes.com/profile/lance-gokongwei/?list=rtb/,Diversified
321,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,2373,Lau Cho Kun,$1.2 B,87,"Palm oil, property",Malaysia,https://www.forbes.com/profile/lau-cho-kun/?list=rtb/,Diversified
322,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2386,J. Wayne Weaver,$1.2 B,87,Shoes,United States,https://www.forbes.com/profile/j-wayne-weaver/?list=rtb/,Diversified
323,//specials-images.forbesimg.com/imageserve/56cc590ce4b062f6b59a507b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=156&cropY2=899,2436,Henadiy Boholyubov,$1.1 B,61,"Banking, investments",Ukraine,https://www.forbes.com/profile/henadiy-boholyubov/?list=rtb/,Diversified
324,//specials-images.forbesimg.com/imageserve/5e76d23cc7b02d000666d2f2/416x416.jpg?background=000000&cropX1=1548&cropX2=4099&cropY1=306&cropY2=2854,2460,Antonio Percassi,$1.1 B,70,"Real estate, diversified",Italy,https://www.forbes.com/profile/antonio-percassi/?list=rtb/,Diversified
325,//specials-images.forbesimg.com/imageserve/5a7f04ee31358e4955ad1755/416x416.jpg?background=000000&cropX1=2503&cropX2=4372&cropY1=16&cropY2=1884,2510,Analjit Singh,$1.1 B,69,diversified,India,https://www.forbes.com/profile/analjit-singh/?list=rtb/,Diversified
326,//specials-images.forbesimg.com/imageserve/5a80ae4a4bbe6f2652f53f2e/416x416.jpg?background=000000&cropX1=312&cropX2=2475&cropY1=11&cropY2=2176,2511,Oleg Boyko,$1.1 B,58,Diversified,Russia,https://www.forbes.com/profile/oleg-boyko/?list=rtb/,Diversified
327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Diversified
328,//specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067,2520,Zan Shengda,$1.1 B,60,Diversified,China,https://www.forbes.com/profile/zan-shengda/?list=rtb/,Diversified
329,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2537,Wang Han,$1.0 B,35,Airline,China,https://www.forbes.com/profile/wang-han/?list=rtb/,Diversified
330,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2541,Ivan Streshinsky,$1.0 B,53,"Metals, telecom",Russia,https://www.forbes.com/profile/ivan-streshinsky/?list=rtb/,Diversified
331,//specials-images.forbesimg.com/imageserve/5e77e4d6d8e1ae0007b7389f/416x416.jpg?background=000000&cropX1=1274&cropX2=4333&cropY1=104&cropY2=3160,2551,Ihor Kolomoyskyy,$1.0 B,60,"Banking, investments",Israel,https://www.forbes.com/profile/ihor-kolomoyskyy/?list=rtb/,Diversified
332,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2600,Ana Maria Brescia Cafferata,$1.0 B,99,"Mining, banking",Peru,https://www.forbes.com/profile/ana-maria-brescia-cafferata/?list=rtb/,Diversified
333,https://specials-images.forbesimg.com/imageserve/638e24ef7ed4f1a8cd55d457/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=212&cropY2=1292,67,Low Tuck Kwong,$23.8 B,75,Coal,Indonesia,https://www.forbes.com/profile/low-tuck-kwong/?list=rtb/,Energy
334,https://specials-images.forbesimg.com/imageserve/6229141941920264022edc8a/416x416.jpg?background=000000&cropX1=81&cropX2=3456&cropY1=941&cropY2=4318,75,Leonid Mikhelson & family,$21.6 B,67,"Gas, chemicals",Russia,https://www.forbes.com/profile/leonid-mikhelson/?list=rtb/,Energy
335,https://specials-images.forbesimg.com/imageserve/62291dbe5c22ffeaf37a7528/416x416.jpg?background=000000&cropX1=232&cropX2=1762&cropY1=83&cropY2=1614,80,Vagit Alekperov,$20.5 B,72,Oil,Russia,https://www.forbes.com/profile/vagit-alekperov/?list=rtb/,Energy
336,//specials-images.forbesimg.com/imageserve/5d8a634322254b0008e15a64/416x416.jpg?background=000000&cropX1=880&cropX2=1549&cropY1=0&cropY2=668,90,Harold Hamm & family,$18.5 B,77,Oil & gas,United States,https://www.forbes.com/profile/harold-hamm/?list=rtb/,Energy
337,https://specials-images.forbesimg.com/imageserve/622b778d7c4aefebd5cbea11/416x416.jpg?background=000000&cropX1=0&cropX2=2317&cropY1=426&cropY2=2744,91,Gennady Timchenko,$18.5 B,70,"Oil, gas",Russia,https://www.forbes.com/profile/gennady-timchenko/?list=rtb/,Energy
338,//specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/416x416.jpg?background=000000&cropX1=2031&cropX2=5125&cropY1=15&cropY2=3107,135,George Kaiser,$13.0 B,80,"Oil & gas, banking",United States,https://www.forbes.com/profile/george-kaiser/?list=rtb/,Energy
339,https://specials-images.forbesimg.com/imageserve/622a4eacebc226db357a752a/416x416.jpg?background=000000&cropX1=228&cropX2=1253&cropY1=0&cropY2=1025,139,Mikhail Fridman,$12.6 B,59,"Oil, banking, telecom",Russia,https://www.forbes.com/profile/mikhail-fridman/?list=rtb/,Energy
340,https://specials-images.forbesimg.com/imageserve/64a6e77d63c811c1248aa488/416x416.jpg?background=000000&cropX1=1620&cropX2=2541&cropY1=314&cropY2=1234,163,Sarath Ratanavadi,$10.9 B,57,energy,Thailand,https://www.forbes.com/profile/sarath-ratanavadi/?list=rtb/,Energy
341,https://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/416x416.jpg?background=000000&cropX1=802&cropX2=1319&cropY1=710&cropY2=1228,191,Jeffery Hildebrand,$10.1 B,64,Oil,United States,https://www.forbes.com/profile/jeffery-hildebrand/?list=rtb/,Energy
342,https://specials-images.forbesimg.com/imageserve/632cc12375656f84e344b120/416x416.jpg?background=000000&cropX1=931&cropX2=2365&cropY1=366&cropY2=1801,194,Autry Stephens,$10.0 B,85,Oil,United States,https://www.forbes.com/profile/autry-stephens/?list=rtb/,Energy
343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
344,//specials-images.forbesimg.com/imageserve/5e758a55d8e1ae0007b71625/416x416.jpg?background=000000&cropX1=696&cropX2=3299&cropY1=0&cropY2=2601,212,Daniel Kretinsky,$9.4 B,48,"Energy, investments",Czech Republic,https://www.forbes.com/profile/daniel-kretinsky/?list=rtb/,Energy
345,//specials-images.forbesimg.com/imageserve/5ed4563bce65aef57ded29dc3a87eea7/416x416.jpg?background=000000&cropX1=2&cropX2=709&cropY1=5&cropY2=712,239,Carrie Perrodo & family,$8.8 B,72,Oil ,France,https://www.forbes.com/profile/carrie-perrodo/?list=rtb/,Energy
346,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,257,Pei Zhenhua,$8.4 B,64,Batteries,China,https://www.forbes.com/profile/pei-zhenhua-1/?list=rtb/,Energy
347,https://specials-images.forbesimg.com/imageserve/62471c96d9d016541f503f31/416x416.jpg?background=000000&cropX1=640&cropX2=3303&cropY1=0&cropY2=2660,270,German Khan,$8.1 B,61,"Oil, banking, telecom",Russia,https://www.forbes.com/profile/german-khan/?list=rtb/,Energy
348,//specials-images.forbesimg.com/imageserve/5e777f8cd8e1ae0007b72d4b/416x416.jpg?background=000000&cropX1=813&cropX2=4013&cropY1=22&cropY2=3225,277,Leonid Fedun,$8.0 B,67,Oil,Russia,https://www.forbes.com/profile/leonid-fedun/?list=rtb/,Energy
349,https://specials-images.forbesimg.com/imageserve/636e8acb5c71cc10dc611980/416x416.jpg?background=000000&cropX1=486&cropX2=1069&cropY1=257&cropY2=839,283,Jin Baofang,$7.9 B,70,Solar panels,China,https://www.forbes.com/profile/jin-baofang/?list=rtb/,Energy
350,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,307,Cao Renxian,$7.5 B,54,Photovoltaic equipment ,China,https://www.forbes.com/profile/cao-renxian/?list=rtb/,Energy
351,//specials-images.forbesimg.com/imageserve/5c76d0e4a7ea43100043cdf2/416x416.jpg?background=000000&cropX1=995&cropX2=3185&cropY1=56&cropY2=2245,321,Richard Kinder,$7.3 B,78,Pipelines,United States,https://www.forbes.com/profile/richard-kinder/?list=rtb/,Energy
352,//specials-images.forbesimg.com/imageserve/08e1b96a529223a3ac25ca9a21cc8092/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,357,Randa Duncan Williams,$6.9 B,61,Pipelines,United States,https://www.forbes.com/profile/randa-duncan-williams/?list=rtb/,Energy
353,//specials-images.forbesimg.com/imageserve/087ea54ecfa62609c6cafe4bd4410588/416x416.jpg?background=000000&cropX1=1&cropX2=548&cropY1=9&cropY2=556,360,Milane Frantz,$6.9 B,53,Pipelines,United States,https://www.forbes.com/profile/milane-frantz/?list=rtb/,Energy
354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
355,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,360,Dannine Avara,$6.9 B,59,Pipelines,United States,https://www.forbes.com/profile/dannine-avara/?list=rtb/,Energy
356,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,360,Scott Duncan,$6.9 B,40,Pipelines,United States,https://www.forbes.com/profile/scott-duncan/?list=rtb/,Energy
357,//specials-images.forbesimg.com/imageserve/5d8a9e3022254b0008e16181/416x416.jpg?background=000000&cropX1=0&cropX2=3110&cropY1=24&cropY2=3132,385,Terrence Pegula,$6.7 B,72,Natural gas,United States,https://www.forbes.com/profile/terrence-pegula/?list=rtb/,Energy
358,https://specials-images.forbesimg.com/imageserve/6230aa328e8bff4b3673de07/416x416.jpg?background=000000&cropX1=594&cropX2=3042&cropY1=0&cropY2=2450,416,Alexei Kuzmichev,$6.4 B,60,"Oil, banking, telecom",Russia,https://www.forbes.com/profile/alexei-kuzmichev/?list=rtb/,Energy
359,https://specials-images.forbesimg.com/imageserve/636e8c974fa5680a03fa6445/416x416.jpg?background=000000&cropX1=1035&cropX2=3300&cropY1=296&cropY2=2560,431,Wang Yusuo & family,$6.2 B,59,Natural gas distribution,China,https://www.forbes.com/profile/wang-yusuo/?list=rtb/,Energy
360,https://specials-images.forbesimg.com/imageserve/63efa22f9c825f3107b8d5ae/416x416.jpg?background=000000&cropX1=784&cropX2=1174&cropY1=423&cropY2=813,432,Michael Kadoorie,$6.2 B,81,"Hotels, energy ",Hong Kong,https://www.forbes.com/profile/michael-kadoorie/?list=rtb/,Energy
361,//specials-images.forbesimg.com/imageserve/5d8a942e6de3150009a501d4/416x416.jpg?background=000000&cropX1=56&cropX2=3199&cropY1=63&cropY2=3204,478,Ray Lee Hunt,$5.6 B,80,"Oil, real estate",United States,https://www.forbes.com/profile/ray-lee-hunt/?list=rtb/,Energy
362,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,501,Arthur Irving,$5.4 B,93,Oil,Canada,https://www.forbes.com/profile/arthur-irving/?list=rtb/,Energy
363,//specials-images.forbesimg.com/imageserve/eb763e0ce54b28d44f850ffb6cfba5f2/416x416.jpg?background=000000&cropX1=0&cropX2=672&cropY1=3&cropY2=675,551,Robert Bass,$5.0 B,75,"Oil, investments",United States,https://www.forbes.com/profile/robert-bass/?list=rtb/,Energy
364,https://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/416x416.jpg?background=000000&cropX1=569&cropX2=3400&cropY1=216&cropY2=3050,558,Kelcy Warren,$4.9 B,67,Pipelines,United States,https://www.forbes.com/profile/kelcy-warren/?list=rtb/,Energy
365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
366,https://specials-images.forbesimg.com/imageserve/6182cc393bf7c3b9cf3d1ca0/416x416.jpg?background=000000&cropX1=377&cropX2=2937&cropY1=63&cropY2=2621,700,Gao Jifan & family,$4.1 B,58,Solar equipment,China,https://www.forbes.com/profile/gao-jifan/?list=rtb/,Energy
367,//specials-images.forbesimg.com/imageserve/5d8b06556de3150009a5092d/416x416.jpg?background=000000&cropX1=1492&cropX2=3562&cropY1=110&cropY2=2178,710,John Catsimatidis,$4.1 B,74,"Oil, real estate",United States,https://www.forbes.com/profile/john-catsimatidis/?list=rtb/,Energy
368,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,725,Fan Hongwei,$4.0 B,56,Petrochemicals,China,https://www.forbes.com/profile/fan-hongwei/?list=rtb/,Energy
369,//specials-images.forbesimg.com/imageserve/5c7223b031358e35dd26febc/416x416.jpg?background=000000&cropX1=34&cropX2=5639&cropY1=34&cropY2=5636,728,Torbjorn Tornqvist,$4.0 B,69,Oil trading,Sweden,https://www.forbes.com/profile/torbjorn-tornqvist/?list=rtb/,Energy
370,https://specials-images.forbesimg.com/imageserve/632e0bfa1bd61f0dd644b124/416x416.jpg?background=000000&cropX1=971&cropX2=2153&cropY1=190&cropY2=1373,746,Sid Bass,$3.9 B,81,"Oil, investments",United States,https://www.forbes.com/profile/sid-bass/?list=rtb/,Energy
371,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,748,Dewi Kam,$3.9 B,72,Coal,Indonesia,https://www.forbes.com/profile/dewi-kam/?list=rtb/,Energy
372,//specials-images.forbesimg.com/imageserve/5d8ae0b218444200084e728b/416x416.jpg?background=000000&cropX1=464&cropX2=1110&cropY1=400&cropY2=1046,751,Trevor Rees-Jones,$3.8 B,71,Oil & gas,United States,https://www.forbes.com/profile/trevor-rees-jones/?list=rtb/,Energy
373,//specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,779,W. Herbert Hunt,$3.8 B,94,Oil,United States,https://www.forbes.com/profile/w-herbert-hunt/?list=rtb/,Energy
374,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=754&cropX2=3423&cropY1=0&cropY2=2667,836,Mikhail Gutseriev,$3.5 B,65,"Oil, coal, real estate",Russia,https://www.forbes.com/profile/mikhail-gutseriev/?list=rtb/,Energy
375,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,877,Gregorio Perez Companc & family,$3.4 B,87,Oil & gas,Argentina,https://www.forbes.com/profile/gregorio-perez-companc/?list=rtb/,Energy
376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
377,//specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,924,Lynn Schusterman,$3.2 B,84,"Oil & gas, investments",United States,https://www.forbes.com/profile/lynn-schusterman/?list=rtb/,Energy
378,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1010,George Bishop,$3.0 B,85,Oil & gas,United States,https://www.forbes.com/profile/george-bishop/?list=rtb/,Energy
379,//specials-images.forbesimg.com/imageserve/5e3b32b73dcf0d0006b852b8/416x416.jpg?background=000000&cropX1=0&cropX2=352&cropY1=26&cropY2=378,1038,Ronald McAulay,$2.9 B,87,Energy ,Hong Kong,https://www.forbes.com/profile/ronald-mcaulay/?list=rtb/,Energy
380,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1052,Kamal Ghaffarian,$2.9 B,65,"Space, energy",United States,https://www.forbes.com/profile/kamal-ghaffarian/?list=rtb/,Energy
381,//specials-images.forbesimg.com/imageserve/5c6ccb8631358e1c187f1105/416x416.jpg?background=000000&cropX1=19&cropX2=617&cropY1=5&cropY2=603,1143,Alceu Elias Feldmann & family,$2.7 B,74,Fertilizer,Brazil,https://www.forbes.com/profile/alceu-elias-feldmann/?list=rtb/,Energy
382,//specials-images.forbesimg.com/imageserve/5d8b38d418444200084e76cd/416x416.jpg?background=000000&cropX1=673&cropX2=2827&cropY1=341&cropY2=2496,1196,Ray Davis,$2.6 B,81,Pipelines,United States,https://www.forbes.com/profile/ray-davis/?list=rtb/,Energy
383,https://specials-images.forbesimg.com/imageserve/632cd101027c0cde00dd5380/416x416.jpg?background=000000&cropX1=683&cropX2=1733&cropY1=647&cropY2=1697,1201,Michael S. Smith,$2.6 B,68,Liquefied natural gas,United States,https://www.forbes.com/profile/michael-s-smith/?list=rtb/,Energy
384,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1236,N. Murray Edwards,$2.5 B,63,Oil & gas,Canada,https://www.forbes.com/profile/n-murray-edwards/?list=rtb/,Energy
385,//specials-images.forbesimg.com/imageserve/5e865d3910005200067de785/416x416.jpg?background=000000&cropX1=789&cropX2=2433&cropY1=802&cropY2=2446,1290,Somphote Ahunai,$2.4 B,56,Renewable energy,Thailand,https://www.forbes.com/profile/somphote-ahunai/?list=rtb/,Energy
386,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1306,Shen Xiqiang & family,$2.4 B,75,Chemical,China,https://www.forbes.com/profile/shen-xiqiang/?list=rtb/,Energy
387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
388,//specials-images.forbesimg.com/imageserve/5d8b3b0a22254b0008e16b74/416x416.jpg?background=000000&cropX1=439&cropX2=3790&cropY1=7&cropY2=3355,1312,Edward Bass,$2.4 B,77,"Oil, investments",United States,https://www.forbes.com/profile/edward-bass/?list=rtb/,Energy
389,//specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,1343,Arvind Tiku,$2.3 B,53,"Oil & gas, investments",India,https://www.forbes.com/profile/arvind-tiku/?list=rtb/,Energy
390,//specials-images.forbesimg.com/imageserve/db064336a2edd9c66daa21ddc22a8695/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,1360,Lee Bass,$2.3 B,67,"Oil, investments",United States,https://www.forbes.com/profile/lee-bass/?list=rtb/,Energy
391,//specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377,1393,Rubens Ometto Silveira Mello,$2.2 B,73,"Sugar, ethanol",Brazil,https://www.forbes.com/profile/rubens-ometto-silveira-mello/?list=rtb/,Energy
392,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1395,Albert Avdolyan,$2.2 B,52,"Oil, mining",Russia,https://www.forbes.com/profile/albert-avdolyan/?list=rtb/,Energy
393,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1407,Kai Wu,$2.2 B,55,Batteries,China,https://www.forbes.com/profile/kai-wu/?list=rtb/,Energy
394,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1430,Zhao Fenggang,$2.2 B,57,Batteries,China,https://www.forbes.com/profile/zhao-fenggang/?list=rtb/,Energy
395,//specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/416x416.jpg?background=000000&cropX1=504&cropX2=1789&cropY1=108&cropY2=1394,1442,Gordon Getty,$2.1 B,89,Getty Oil,United States,https://www.forbes.com/profile/gordon-getty/?list=rtb/,Energy
396,//specials-images.forbesimg.com/imageserve/5e777e1c10380d0006fbbe25/416x416.jpg?background=000000&cropX1=457&cropX2=2451&cropY1=16&cropY2=2008,1468,Igor Makarov,$2.1 B,61,Investments,Cyprus,https://www.forbes.com/profile/igor-makarov/?list=rtb/,Energy
397,//specials-images.forbesimg.com/imageserve/5e3b38098b6cf300071df45c/416x416.jpg?background=000000&cropX1=337&cropX2=1080&cropY1=206&cropY2=950,1527,Daniel Chiu,$2.0 B,62,Oil & gas,Hong Kong,https://www.forbes.com/profile/daniel-chiu/?list=rtb/,Energy
398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
399,//specials-images.forbesimg.com/imageserve/5a84c3ff31358e4955ad7cdd/416x416.jpg?background=000000&cropX1=0&cropX2=576&cropY1=23&cropY2=599,1531,Paul Foster,$2.0 B,65,Oil refining,United States,https://www.forbes.com/profile/paul-foster/?list=rtb/,Energy
400,//specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,1547,Mika Anttonen,$2.0 B,56,Oil & gas,Finland,https://www.forbes.com/profile/mika-anttonen/?list=rtb/,Energy
401,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1585,Lin Fanlian,$1.9 B,62,"Energy, real estate",China,https://www.forbes.com/profile/lin-fanlian/?list=rtb/,Energy
402,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1600,Saban Cemil Kazanci,$1.9 B,62,Energy,Turkey,https://www.forbes.com/profile/saban-cemil-kazanci/?list=rtb/,Energy
403,//specials-images.forbesimg.com/imageserve/5a871defa7ea43169013afa6/416x416.jpg?background=000000&cropX1=821&cropX2=4440&cropY1=31&cropY2=3648,1624,Vardis Vardinoyannis & family,$1.9 B,90,Oil and gas,Greece,https://www.forbes.com/profile/vardis-vardinoyannis-family/?list=rtb/,Energy
404,//specials-images.forbesimg.com/imageserve/5e73d0b107adf00006db9510/416x416.jpg?background=000000&cropX1=834&cropX2=3000&cropY1=177&cropY2=2344,1626,Alejandro Bulgheroni,$1.9 B,78,Oil & gas,Argentina,https://www.forbes.com/profile/alejandro-bulgheroni/?list=rtb/,Energy
405,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1629,Chen Qiongxiang,$1.8 B,,Batteries,China,https://www.forbes.com/profile/chen-qiongxiang/?list=rtb/,Energy
406,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1711,Wu Yingming,$1.7 B,56,Batteries,China,https://www.forbes.com/profile/wu-yingming/?list=rtb/,Energy
407,//specials-images.forbesimg.com/imageserve/58a268b24bbe6f0e5586ba78/416x416.jpg?background=000000&cropX1=81&cropX2=637&cropY1=193&cropY2=749,1739,Nikolai Buinov,$1.7 B,56,"Oil, gas",Russia,https://www.forbes.com/profile/nikolai-buinov/?list=rtb/,Energy
408,https://specials-images.forbesimg.com/imageserve/6488d44966df53732fb12f52/416x416.jpg?background=000000&cropX1=0&cropX2=2210&cropY1=239&cropY2=2449,1755,Ron Corio,$1.7 B,61,Solar ,United States,https://www.forbes.com/profile/ron-corio/?list=rtb/,Energy
409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
410,//specials-images.forbesimg.com/imageserve/5e77f25dd8e1ae0007b738e5/416x416.jpg?background=000000&cropX1=79&cropX2=978&cropY1=83&cropY2=982,1768,Ian Wood & family,$1.7 B,80,Energy services,United Kingdom,https://www.forbes.com/profile/ian-wood/?list=rtb/,Energy
