,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1231,Baba Kalyani,1.3,2.6,1.9,2.4,3.5,2.2,1.7,2.3,2.5,2.5
1232,Lucio Tan,6.1,4.4,4.0,3.7,4.7,4.4,1.7,3.3,1.2,2.4
1233,Alejandro Santo Domingo,11.1,4.4,4.9,4.7,4.3,3.4,2.1,2.9,2.6,2.6
1234,Richard Sands,,,,,3.1,2.7,2.3,2.1,3.4,2.3
1235,Jeff Sutton,2.7,3.2,3.4,3.6,4.0,4.3,3.8,2.9,3.1,2.5
1236,Hans Melchers,1.9,2.2,2.4,2.8,2.9,2.5,2.0,2.8,2.8,2.6
1237,Cai Dongchen,,,,,2.9,2.4,2.3,2.6,3.2,3.0
1238,Alexandre Grendene Bartelle,1.5,2.5,1.6,2.0,2.2,2.0,2.0,1.6,1.8,1.7
1239,Yoo Jung-hyun,,,,,,,,,2.9,3.1
1240,N. Murray Edwards,2.1,1.8,1.3,1.8,1.8,1.5,,1.8,2.9,2.7
1241,Ipek Kirac,,,,,,,,1.9,1.2,2.9
1242,Peter Unger,1.4,1.8,2.0,2.0,2.4,2.5,2.5,2.5,2.4,2.5
1243,Shamsheer Vayalil,,,,1.3,1.5,1.4,1.3,,,2.2
1244,Sergey Dmitriev,,,,,,,,3.8,4.1,2.5
1245,S. Daniel Abraham,2.0,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.5
1246,Leon G. Cooperman,3.5,3.7,3.2,3.0,3.2,3.0,3.2,2.5,2.5,2.5
1247,Adam Kwok,,,,,,2.5,2.1,2.6,2.3,2.6
1248,Ferit Faik Sahenk,2.1,2.5,2.4,2.1,2.4,2.0,2.3,3.0,2.4,2.5
1249,Yuri Kovalchuk,1.4,,,1.0,1.4,1.3,1.8,3.3,1.3,2.7
1250,Joseph Edelman,,,,,1.1,1.2,1.2,3.3,2.9,2.5
1251,Alfred Gantner,,,1.3,1.8,2.4,2.4,2.0,2.9,2.8,2.4
1252,Marcel Erni,,,1.3,1.8,2.4,2.4,2.0,2.9,2.8,2.4
1253,Urs Wietlisbach,,,1.3,1.8,2.4,2.4,2.0,2.9,2.8,2.4
1254,Oleg Deripaska,,6.2,2.1,5.1,6.7,3.6,2.3,3.8,1.7,2.5
1255,Rafique Malik,,,,,,,,1.0,1.5,2.1
1256,Charles Munger,1.1,1.3,1.2,1.5,1.7,1.6,1.6,2.0,2.5,2.2
1257,Abilio dos Santos Diniz,2.8,4.4,3.4,3.3,3.5,3.1,2.3,2.6,2.7,2.4
1258,Alec Gores,2.0,2.1,2.1,2.1,2.1,2.2,2.0,3.0,2.6,2.5
1259,Herb Chambers,,,1.3,1.3,1.4,1.4,1.6,2.1,2.0,2.5
1260,Jay-Z,,,,,,,1.0,1.4,1.4,2.5
1261,Morris Chang,,,,,1.0,1.0,1.2,2.8,2.7,2.3
1262,Oprah Winfrey,2.9,3.0,3.0,3.0,2.7,2.5,2.5,2.7,2.6,2.5
1263,Kalanithi Maran,2.2,2.9,2.2,3.8,5.2,2.8,1.6,2.6,2.4,2.4
1264,Liang Yunchao,2.4,2.0,1.9,1.3,2.1,2.1,1.9,2.9,3.0,2.7
1265,Gang Ye,,,,,,,1.2,7.1,3.1,3.0
1266,He Xiaopeng,,,,,,1.3,1.2,5.5,4.0,1.4
1267,Zhenda Huang,1.1,1.7,1.3,1.9,2.1,2.1,2.2,2.9,2.9,2.6
1268,Kishore Mariwala,,1.1,1.2,1.5,1.7,1.9,1.3,2.1,2.5,2.3
1269,Henry Sy Jr,,,,,,2.2,1.9,2.7,2.8,2.5
1270,Charles Bronfman,2.1,2.3,2.3,2.3,2.4,2.3,2.3,2.5,2.5,2.5
1271,John Pritzker,2.0,2.2,2.3,2.4,2.4,2.6,2.6,2.5,2.7,2.5
1272,Paul Gauselmann,,,,,4.4,4.1,2.4,3.9,4.0,2.4
1273,Lirio Parisotto,1.9,1.7,1.1,1.4,1.6,1.5,1.5,1.5,2.4,2.3
1274,Jed McCaleb,,,,,,,,2.0,2.5,2.4
1275,Ramesh Juneja,,,,,,,,,1.4,1.5
1276,Tseng Cheng,,,,,,1.7,1.5,1.6,2.7,2.8
1277,Li Jianquan,,,,,,,,6.8,3.3,2.9
1278,Alberto Prada,,1.8,1.0,1.4,1.4,1.2,,2.0,1.7,2.3
1279,Marina Prada,,1.8,1.0,1.4,1.4,1.2,,2.0,1.7,2.3
1280,Jerry Yang,2.1,2.0,1.5,2.3,2.6,2.6,2.4,2.3,2.7,2.4
1281,Leonard Schleifer,1.0,1.3,1.3,1.4,1.3,1.8,2.1,1.8,1.2,2.6
1282,Wenrong Shen,1.1,1.7,1.7,1.5,2.6,2.2,2.0,2.4,2.3,2.5
1283,Kwek Leng Kee,,,,,,,2.4,2.2,2.1,2.4
1284,Bill Haslam,,1.9,1.6,2.6,2.3,1.8,1.6,1.9,2.3,2.5
1285,Chen Tei-fu,,,,,,2.0,2.0,1.9,2.5,2.4
1286,Brian Acton,3.0,3.4,4.4,5.6,6.6,3.6,2.5,2.6,2.8,2.4
1287,Matthew Prince,,,,,,,,2.5,3.2,2.0
1288,Daniel Pritzker,2.0,2.2,2.0,2.2,2.4,2.3,2.3,2.6,2.6,2.4
1289,Xue Hua,,,,,1.2,1.3,1.8,4.2,3.5,3.3
1290,Gerald Ford,2.1,2.1,2.0,2.3,2.9,2.7,2.1,2.5,2.5,2.4
1291,Jayshree Ullal,,,,,1.3,1.2,1.0,1.4,2.1,2.3
1292,Andrew Tan,4.7,4.8,3.0,2.5,2.7,2.7,1.9,3.0,2.8,2.5
1293,Otto Philipp Braun,,,2.8,2.6,4.0,2.4,2.3,3.1,2.8,2.4
1294,Somphote Ahunai,,1.4,,1.2,3.4,2.5,1.5,3.3,4.0,3.4
1295,Maria-Elisabeth Schaeffler-Thumann,3.6,6.7,4.5,5.2,6.3,3.3,1.6,3.7,2.0,2.6
1296,Olivier Pomel,,,,,,,,1.9,2.9,1.8
1297,Hans Sy,,,,,,2.4,2.0,3.0,2.6,2.4
1298,Nirmal Minda,,,,,1.0,,,1.4,2.6,2.1
1299,Xie Weitong,,,,,,,,1.7,2.8,2.5
1300,Mofatraj Munot,1.2,1.5,1.1,1.7,2.0,1.7,1.1,1.0,1.3,1.8
1301,Ilson Mateus,,,,,,,,1.4,1.4,1.7
1302,Anand Mahindra,,1.2,1.1,1.3,1.7,1.6,1.2,1.9,1.7,2.1
1303,Rajeev Juneja,,,,,,,,,1.3,1.5
1304,Herbert Sy,,,,,,2.4,2.0,3.0,2.6,2.4
1305,Mitchell Goldhar,1.9,2.2,1.6,2.3,2.4,2.7,2.2,2.7,3.1,2.4
1306,Abdulla Al Futtaim,2.5,3.2,3.1,4.1,3.3,2.5,2.1,2.2,2.5,2.4
1307,Eric Douglas,,,,1.2,1.5,1.6,1.6,3.0,3.5,2.6
1308,Erman Ilicak,2.8,2.2,2.0,2.3,4.0,3.8,3.1,4.4,2.3,2.3
1309,Kiran Mazumdar-Shaw,,1.0,,2.1,3.6,3.5,2.6,4.0,3.3,2.1
1310,Shen Xiqiang,,,,,,,1.1,2.0,2.0,1.8
1311,Guangxin Sun,3.4,4.0,4.7,3.4,3.4,2.3,2.0,1.8,2.3,3.0
1312,Koos Bekker,1.3,2.3,1.4,2.1,2.6,2.3,2.0,3.0,2.3,2.4
1313,Stephen Lansdown,2.4,1.8,1.9,1.9,2.3,2.2,2.1,2.6,2.5,2.3
1314,Carl Douglas,,,,1.2,1.5,1.6,1.6,3.0,3.5,2.6
1315,Cai Huabo,,,,,,,,,,
1316,Edward Bass,2.1,2.0,1.8,3.0,2.5,2.2,1.8,2.2,2.4,2.4
1317,Mortimer Zuckerman,2.4,2.6,2.5,2.9,2.8,2.9,2.5,2.7,3.0,2.4
1318,Kavitark Ram Shriram,1.9,1.9,1.8,2.0,2.1,2.1,2.2,2.5,2.6,2.2
1319,Zhang Hongwei,1.7,1.6,,,1.5,3.3,3.5,3.6,2.4,1.9
1320,David Walentas,1.4,1.8,2.0,2.0,2.1,2.4,2.3,2.2,2.3,2.4
1321,Masateru Uno,,,,1.7,1.9,2.0,2.1,2.8,2.9,1.9
1322,Dong Wei,,,,,2.0,2.2,3.4,5.5,2.6,2.2
1323,Christiane Schoeller,,,,,,,1.8,2.1,2.5,2.7
1324,John Tyson,,1.3,1.8,2.0,2.3,1.9,1.5,2.4,3.0,2.6
1325,Pan Dong,,,,,,,,8.3,2.8,2.7
1326,Augusto Perfetti,,,,,,,,,,
1327,Giorgio Perfetti,7.2,6.0,5.7,5.8,6.6,6.5,4.1,5.8,4.1,2.3
1328,Ye Guofu,,,,,,,,3.5,,2.5
1329,Tran Dinh Long,,,,,1.3,,,2.2,3.2,1.8
1330,Sanjiv Goenka,,1.4,1.1,1.6,2.1,1.6,1.4,1.9,2.5,2.1
1331,Li Guoqiang,,,,,1.4,1.2,1.9,3.5,3.7,2.6
1332,Paul-Heinz Wesjohann,,,,,,,,4.6,3.8,2.3
1333,Doris Fisher,3.3,3.2,2.6,2.6,2.8,2.6,2.2,2.8,2.6,2.4
1334,Ted Turner,2.2,2.2,2.2,2.3,2.2,2.2,2.1,2.3,2.3,2.4
1335,Christoph Zeller,,2.7,2.5,2.7,3.9,3.0,3.3,5.5,2.3,2.3
1336,Qiu Minxiu,,,,,,,,1.3,2.5,2.5
1337,Thomas James,,,,1.1,1.2,1.2,1.1,1.8,2.1,2.2
1338,Patrice Motsepe,2.7,2.2,1.1,1.8,2.4,2.4,1.4,2.9,3.3,2.7
1339,Zhao Lixin,,,,,,,,,4.0,2.6
1340,David Nahmad,1.8,1.9,1.9,1.9,1.9,1.8,1.8,2.0,2.0,2.3
1341,Mustafa Rahmi Koc,2.1,2.5,2.0,2.2,2.5,1.9,1.5,2.3,1.5,2.7
1342,Bruce Karsh,2.0,2.1,1.9,2.0,2.0,2.0,2.2,2.1,2.2,2.3
1343,Tor Peterson,2.2,1.9,,1.7,2.1,1.7,1.1,1.8,2.7,2.4
1344,Eduardo Eurnekian,1.9,1.9,2.2,2.3,2.7,1.6,,1.3,1.5,1.9
1345,Tang Yiu,3.0,3.1,2.3,2.3,2.3,2.0,2.2,2.2,2.4,2.3
1346,Georg Haub,,,,,,2.1,2.7,2.7,2.2,2.3
1347,Arvind Tiku,,,,1.8,2.0,2.1,2.2,2.0,2.2,2.5
1348,Filiz Sahenk,1.8,2.2,1.5,1.9,2.3,1.9,2.1,2.8,2.2,2.3
1349,William Boyd,,,,,,,,1.6,2.3,2.1
1350,William Stone,,,1.0,1.3,1.8,1.9,1.3,2.4,2.8,2.2
1351,Li Xiaohua,,,,,,,1.2,2.8,6.3,2.9
1352,Georg von Opel,2.0,2.0,2.0,2.0,2.1,2.1,1.9,2.0,1.9,2.3
1353,Robert Duggan,1.9,2.3,2.7,2.6,2.0,1.8,1.8,1.8,2.0,1.8
1354,T.Y. Tsai,2.1,2.1,2.0,2.1,2.2,2.2,2.2,2.4,2.4,2.3
1355,Domenico Dolce,1.7,1.7,1.3,1.2,1.7,,1.1,1.6,1.5,2.1
1356,Stefano Gabbana,1.7,1.7,1.3,1.2,1.7,,1.1,1.6,1.5,2.1
1357,Stephan Schmidheiny,3.3,3.3,3.0,2.7,2.5,2.3,2.3,2.3,2.3,2.3
1358,Clayton Mathile,2.0,3.4,3.3,3.8,2.3,2.2,2.3,2.3,2.3,2.3
1359,Alexis Lê-Quôc,,,,,,,,1.9,2.8,1.7
1360,Li Weiguo,,,,,1.1,,1.6,4.6,4.1,2.8
1361,Lam Kong,1.5,2.0,1.4,2.0,2.6,1.5,1.6,2.3,2.4,2.3
1362,Fiona Geminder,2.0,2.0,1.9,2.6,2.7,2.3,2.0,3.4,3.5,2.6
1363,Anand Burman,,1.4,1.3,1.4,1.8,2.1,1.8,2.3,2.3,2.1
1364,Lee Bass,2.1,2.0,1.8,2.9,2.5,2.3,1.8,1.9,2.1,2.3
1365,Xu Xudong,,,,,1.2,1.2,1.6,1.7,1.8,2.1
1366,Stefan Soloviev,,,,,,,,,,
1367,Chao Teng-hsiung,1.8,1.5,1.3,1.5,1.4,1.4,1.3,1.7,2.4,2.3
1368,Mi Enhua,,,,1.0,1.0,1.1,1.5,2.2,2.5,2.3
1369,Peter Lim,2.4,2.0,2.1,2.1,2.2,2.5,1.8,3.0,2.4,2.6
1370,Bhadresh Shah,,1.0,,1.4,1.3,1.4,1.2,1.6,1.4,2.0
1371,David Murdock,2.3,3.1,2.7,2.7,2.1,1.9,2.0,2.1,2.3,2.3
1372,John Armitage,,,,,,1.3,2.0,2.6,2.9,2.3
1373,Vadim Moshkovich,1.3,1.9,2.3,2.3,2.0,2.3,1.7,2.4,1.4,2.3
1374,Lang Walker,1.2,1.1,1.1,1.3,2.2,2.4,1.2,2.3,2.2,2.3
1375,Henry Swieca,1.4,1.5,1.6,1.7,1.7,1.7,1.8,1.8,1.8,2.2
1376,Florentino Perez,2.0,2.0,1.4,1.8,2.0,2.2,1.2,2.1,2.0,2.1
1377,Sanjeev Bikhchandani,,,,,,1.0,1.2,2.9,2.6,1.8
1378,James Duff,,,,,,1.2,1.4,1.4,2.0,2.3
1379,Thomas Duff,,,,,,1.2,1.4,1.4,2.0,2.3
1380,Sol Daurella,,,,1.1,1.2,1.6,1.3,2.0,1.7,1.9
1381,James Jannard,3.1,3.7,4.0,4.0,4.1,3.0,2.8,2.7,2.8,2.2
1382,Li Li,,,,,,1.0,1.8,4.2,2.7,2.9
1383,Hans-Werner Hector,1.9,1.7,1.4,1.4,2.2,2.1,2.2,2.5,2.3,2.2
1384,Max Lytvyn,,,,,,,,,4.0,2.2
1385,Alex Shevchenko,,,,,,,,,4.0,2.2
1386,Wilhelm Beier,,,,,,1.2,1.3,3.0,2.9,2.0
1387,Harley Sy,,,,,,2.2,1.9,2.7,2.4,2.2
1388,Ajay Parekh,,,,,,,1.4,1.6,2.1,1.9
1389,Yeung Kin-man,,,2.7,4.3,5.6,2.4,4.1,9.5,4.5,2.2
1390,Tom Ford,,,,,,,,,,
1391,Jeffrey Gundlach,,1.1,1.4,1.6,1.9,2.0,2.1,2.2,2.2,2.2
1392,Melissa Ma,,,,,3.4,2.6,1.3,4.0,1.9,2.1
1393,Narendrakumar Parekh,,,,,,,1.4,1.7,2.1,1.9
1394,Jerry Reinsdorf,,1.3,1.3,1.4,1.4,1.6,1.5,1.7,1.8,2.2
1395,Dermot Desmond,2.0,1.8,1.9,2.0,2.3,1.9,2.0,2.2,2.1,2.2
1396,John Fisher,2.9,2.9,2.2,2.2,2.8,2.6,2.1,3.1,2.4,2.3
1397,Rubens Ometto Silveira Mello,1.9,1.4,,1.4,1.4,,,1.6,2.3,1.5
1398,Dennis Gillings,,,,,1.2,1.7,1.4,2.0,2.1,2.1
1399,Albert Avdolyan,,,,,,,,1.0,,2.2
1400,Oren Zeev,,,,,,,,,3.0,2.2
1401,Wong Luen Hei,1.6,1.3,1.4,1.9,1.8,1.7,2.9,4.7,3.7,2.8
1402,Noam Gottesman,2.0,2.1,2.2,2.3,2.5,2.6,2.6,2.3,2.3,2.2
1403,George Kurtz,,,,,,,,3.0,2.8,1.8
1404,Hermanto Tanoko,,,,,,,,,,
1405,Charles Ergen,15.0,20.1,12.2,18.3,13.4,9.6,5.4,9.6,8.7,3.2
1406,Yang Weidong,,,,,,,,2.3,3.3,2.4
1407,Tian Ming,1.2,1.6,1.6,1.2,1.2,1.5,2.0,3.0,2.2,2.3
1408,Adam Neumann,,,1.5,2.5,2.5,4.1,,,1.4,2.2
1409,Chi Yufeng,,,,1.2,1.4,1.2,2.1,3.1,1.8,2.1
1410,Wang Zhenghua,,1.2,1.6,1.1,1.1,1.0,,2.0,1.8,2.2
1411,Kai Wu,,,,,,,,2.0,2.9,2.2
1412,Clayton Zekelman,,,,,,,1.4,1.4,2.1,2.2
1413,Teresita Sy-Coson,,,,,,2.2,1.8,2.7,2.4,2.2
1414,David Wertheim,,,,,,,1.7,2.4,2.6,2.2
1415,Reid Hoffman,3.6,4.7,2.4,3.1,3.3,1.7,1.8,2.0,2.1,1.9
1416,Tsai Ming-kai,1.6,1.7,,1.1,1.3,,,2.7,3.0,2.4
1417,Liang Xinjun,1.6,2.1,1.9,2.3,3.1,2.5,2.4,2.2,2.2,2.2
1418,George Argyros,2.4,2.0,1.8,2.2,2.4,2.5,1.9,2.0,2.4,2.2
1419,Edward Lampert,3.0,2.9,2.2,2.1,1.6,1.0,,1.7,1.8,1.9
1420,Lutz Mario Helmig,1.8,1.8,1.3,1.6,2.6,1.6,1.1,2.1,1.6,2.2
1421,Chu Lam Yiu,1.8,2.2,1.7,1.9,2.4,2.1,1.9,3.6,2.3,2.3
1422,Shmuel Harlap,,,,,1.9,1.7,1.6,1.9,2.1,2.2
1423,Georgi Domuschiev,,,,,,,,,2.0,2.1
1424,Kiril Domuschiev,,,,,,,,,2.0,2.1
1425,Chen Zhiping,,,,,,,,15.9,5.4,2.6
1426,Li Hongxin,,,,1.1,2.1,1.3,1.8,3.6,2.6,2.5
1427,Howard Marks,2.0,2.1,1.9,2.0,2.0,2.0,2.2,2.1,2.2,2.2
1428,Ulrike Baro,,,,,,,,1.5,2.5,2.7
1429,Suhail Bahwan,,,,4.1,3.9,3.2,2.1,2.3,2.5,2.7
1430,Jeffrey Soffer,,,,,,,,,,
1431,Steven Meng Yang,,,,,,,,4.2,2.1,1.6
1432,Lam Wai-ying,,,2.6,4.1,5.4,2.3,3.9,9.1,4.3,2.1
1433,Hua Li,,,,,,,,7.1,1.3,2.3
1434,Zhao Fenggang,,,,,,,,2.1,2.9,2.2
1435,Prayudh Mahagitsiri,,,,1.1,1.7,1.6,1.5,2.1,2.3,2.5
1436,Hortensia Herrero,,2.8,2.7,2.8,2.4,1.8,2.3,2.6,2.2,2.1
1437,K. Dinesh,1.1,1.3,1.2,1.2,1.4,1.5,1.2,2.2,2.8,2.3
1438,Alan Trefler,,,,1.6,1.9,2.3,2.5,4.8,2.9,1.8
1439,Bahaa Hariri,2.2,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.1,2.1
1440,Leonid Radvinsky,,,,,,,,,1.2,2.1
1441,Karl Scheufele III,,1.7,1.7,2.0,2.2,1.9,1.7,2.3,1.1,2.2
1442,Katsumi Tada,1.7,1.5,1.6,1.7,2.1,2.2,2.4,2.3,2.4,2.2
1443,Radha Vembu,,,,,,,1.2,1.5,1.7,2.2
1444,Bob Ell,1.1,1.2,1.3,1.3,1.4,1.4,1.2,2.3,2.1,2.1
1445,Beda Diethelm,,1.1,,1.0,1.2,1.4,1.4,1.9,2.8,2.1
1446,Gordon Getty,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
1447,Michael Ying,2.9,2.8,2.4,2.5,2.4,2.1,2.4,2.4,2.0,2.1
1448,Elaine Wynn,2.7,2.0,1.3,1.8,2.5,2.1,1.4,2.3,1.8,2.1
1449,Ales Zavoral,,,,,,,,,,
1450,Stein Erik Hagen,5.0,4.7,2.1,2.3,2.5,2.3,2.0,2.6,2.5,2.1
1451,Wolfgang Leitner,1.9,1.6,1.5,1.8,2.0,1.7,1.2,1.8,1.8,2.5
1452,Chulong Huang,,1.2,1.2,1.5,1.7,3.1,5.1,6.8,5.0,2.2
1453,Jinxing Qi,,,1.5,1.5,1.7,,1.1,1.4,1.9,2.4
1454,Torsten Toeller,,1.7,1.7,1.8,1.7,1.2,1.0,2.5,2.2,2.1
1455,Hou Juncheng,,,,,,,1.1,2.0,2.1,2.6
1456,Michal Strnad,,,,,,,,,,
1457,Jared Isaacman,,,,,,,,2.3,1.6,2.1
1458,Chen Jinxia,1.8,2.3,1.6,1.8,2.4,2.1,2.1,2.4,2.7,2.2
1459,Deng Weiming,,,,,,,,2.8,7.0,2.6
1460,Wong Man Li,1.2,1.2,1.5,1.9,2.3,1.3,1.5,5.2,2.8,2.7
1461,Xu Shugen,,,,,,1.3,1.5,3.7,2.1,2.3
1462,Marc Lasry,1.7,1.9,1.7,1.6,1.7,1.8,1.8,1.8,1.8,2.1
1463,Eugene Kaspersky,,1.0,1.1,1.3,1.4,1.3,1.3,1.2,1.0,2.1
1464,Zhao Tao,,,,4.6,2.5,1.4,1.8,2.5,2.5,2.1
1465,Sergey Lomakin,,,,,,,,3.1,,2.1
1466,Alexander Svetakov,3.1,3.1,2.9,3.3,3.3,2.5,2.0,2.0,2.2,2.1
1467,Jane Goldman,,,,3.0,3.1,3.3,3.1,3.1,2.9,2.1
1468,Alexander Nesis,3.0,2.5,2.9,2.4,1.9,2.0,2.2,2.9,1.9,2.1
1469,Pavel Baudis,,,,,,1.4,1.2,2.0,2.7,2.0
1470,Yusuf Hamied,1.1,1.8,1.3,1.5,1.7,1.3,,1.9,2.3,1.8
1471,August Troendle,,,,,,,,1.5,1.3,1.6
1472,Igor Makarov,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2
1473,Andrei Krivenko,,,,,,,,,,
1474,Artem Khachatryan,,,,,,,,3.1,,2.1
1475,Lim Kok Thay,,,,,4.7,4.4,2.0,2.7,2.0,2.3
1476,Fritz Draexlmaier,1.9,1.5,1.7,1.7,2.0,1.2,,,1.5,1.9
1477,Victor Pinchuk,3.2,1.5,1.2,1.1,1.4,1.4,1.3,2.5,1.9,2.1
1478,Julio Bozano,1.6,1.6,1.6,1.8,1.8,1.8,1.8,2.1,2.0,1.9
1479,Daniel Lubetzky,,,,,,1.5,1.2,2.1,2.2,2.1
1480,Thi Phuong Thao Nguyen,,,,1.2,3.1,2.3,2.1,2.8,3.1,2.2
1481,P.V. Ramprasad Reddy,,2.3,2.5,2.6,2.5,2.8,1.4,3.0,2.0,1.3
1482,Theodore Leonsis,,,,,1.0,1.1,1.4,1.4,1.6,2.1
1483,Harald Link,,,,1.1,2.0,2.0,2.2,3.1,2.1,2.2
1484,Rajiv Jain,,,,,,,,,,
1485,Timothy Boyle,1.1,1.5,1.7,1.7,2.2,2.9,1.7,2.7,2.3,2.3
1486,Douglas Hsu,1.2,1.4,,,1.2,1.6,1.5,2.4,2.3,2.1
1487,Anu Aga,,1.5,,,1.4,1.1,,1.4,1.9,2.0
1488,Alexander Mamut,2.3,2.5,2.4,2.5,2.4,2.5,2.3,2.3,2.1,2.0
1489,Thomas Kwok,,,,,,2.5,1.8,2.2,1.9,2.1
1490,Zygmunt Solorz-Zak,3.5,3.2,2.5,2.5,2.8,2.7,2.4,3.2,2.9,2.0
1491,Thaksin Shinawatra,1.6,1.7,1.6,1.7,1.8,1.8,1.8,2.0,2.0,2.1
1492,Richard Saghian,,,,,,,,,1.3,2.1
1493,Ion Tiriac,,1.0,1.0,1.1,1.2,1.2,1.2,1.7,1.6,2.0
1494,Andrey Andreev,,,,,1.5,2.3,1.8,1.9,2.0,2.0
1495,Drew Houston,1.2,1.2,1.0,1.0,1.1,2.3,1.3,1.8,1.5,1.4
1496,David Adelman,,,,,,,,,,
1497,Mohamed Al Fayed,1.9,2.0,1.9,1.8,1.6,1.5,1.4,1.8,2.1,2.0
1498,Michael Ashcroft,1.4,1.5,1.5,1.6,1.7,1.6,1.7,2.1,2.2,2.0
1499,Alex Beard,2.0,1.6,,1.4,1.8,1.5,,1.5,2.3,2.1
1500,Heikki Kyostila,,,2.8,2.1,2.2,1.4,2.1,1.5,1.3,2.0
1501,Wu Zhigang,,,1.9,2.1,2.2,2.7,3.1,3.9,3.0,2.5
1502,Martin Lau,,,,1.1,2.3,2.0,2.0,4.2,2.2,2.0
1503,P.P. Reddy,,,,,,2.3,1.6,1.6,1.3,2.1
1504,Caroline Hagen Kjos,,,2.2,2.5,2.8,2.1,2.0,2.6,2.4,1.9
1505,Long Jiang,,,,,,,,1.0,1.1,2.3
1506,Pieter van der Does,,,,,,1.1,1.0,2.6,2.2,1.8
1507,Chen Lip Keong,1.3,,,1.6,3.3,5.0,4.1,4.6,2.6,2.8
1508,Yintai Jiang,,,,,1.7,,1.1,1.6,1.4,1.8
1509,Zhang Jingzhang,,,,1.5,1.2,,,2.2,1.7,2.3
1510,Maria Franca Fissolo,,23.4,22.1,25.2,2.2,1.9,1.9,2.2,2.0,2.0
1511,William Young,,1.4,1.5,2.1,2.2,2.3,2.1,2.0,2.2,2.0
1512,Simon Nixon,,,,1.0,1.1,1.1,1.0,1.2,1.4,1.9
1513,Jayme Garfinkel,1.8,1.5,,1.5,2.0,2.5,,1.4,1.4,1.8
1514,T. Denny Sanford,,,1.4,1.8,2.2,2.6,2.0,2.8,3.4,2.0
1515,Sun Mengquan,,,,,,1.0,1.1,2.5,2.3,2.1
1516,Craig McCaw,1.8,1.8,1.7,1.8,1.7,1.8,1.8,2.0,2.2,2.0
1517,William Franke,,,,,,,,,2.4,2.0
1518,Nicola Bulgari,1.4,1.3,1.2,1.3,1.7,1.4,1.4,1.9,1.9,1.9
1519,Samuel Chen,,,,,,,,,,
1520,Dominika Kulczyk,,,3.6,3.6,3.8,1.8,1.7,2.1,1.8,1.9
1521,Amy Goldman Fowler,,,,3.0,3.1,3.3,3.1,3.0,2.8,2.0
1522,Clive Palmer,,,,,,1.8,2.8,3.8,2.1,2.0
1523,John Hancock,,,,,1.3,,,1.7,2.2,2.0
1524,Shlomo Kramer,,,,,,,,,2.2,2.0
1525,Edward Stack,1.3,1.5,,1.2,,,,1.4,1.7,2.1
1526,Wei Ing-Chou,1.9,2.1,1.4,1.2,1.6,1.4,1.5,2.0,1.6,2.1
1527,Anita Zucker,2.6,2.2,1.8,2.9,3.6,2.4,1.3,1.9,1.7,1.9
1528,Olivier Bouygues,,,,,,,,,,
1529,Martin Bouygues,3.7,3.6,3.6,3.7,4.9,3.7,3.0,4.6,4.2,2.1
1530,Liang Rubo,,,,,,,,,2.3,2.0
1531,Daniel Chiu,,,,,,1.4,1.3,1.7,2.0,2.1
1532,Surjit Kumar Gupta,,,,,,1.3,,1.9,1.8,1.9
1533,Thomas Wu,,1.0,,1.1,1.4,1.3,1.2,1.5,2.1,1.8
1534,Michael Jordan,,1.0,1.1,1.3,1.6,1.8,2.1,1.6,1.7,2.0
1535,Paul Foster,1.4,1.5,1.2,1.4,1.6,1.7,1.4,1.7,1.8,2.1
1536,Ginia Rinehart,,,,,1.3,,,1.7,2.2,2.0
1537,Oei Hong Leong,,1.0,1.1,1.2,1.4,1.5,1.3,1.8,1.9,2.0
1538,Mu Rongjun,,,,,,,1.2,5.5,2.2,2.1
1539,Sylvia Stroeher,2.1,1.8,1.8,1.8,2.1,1.8,1.9,2.0,2.0,2.0
1540,Phillip Frost,3.3,4.7,3.7,3.6,2.6,2.0,1.5,2.5,2.2,1.8
1541,Brian Roberts,1.2,1.4,1.3,1.7,1.8,1.8,1.7,1.9,1.6,1.7
1542,Diane Kemper,,,,3.0,3.1,3.3,3.1,3.0,2.8,2.0
1543,Linda Pritzker,1.8,1.8,1.8,1.8,1.8,1.9,2.0,2.0,2.0,2.0
1544,Wei Ying-Chiao,1.9,2.0,1.4,1.2,1.6,1.4,1.8,2.3,1.6,2.1
1545,Wei Yin-Heng,1.9,2.0,1.4,1.3,1.6,1.4,1.5,1.9,1.9,2.1
1546,Wei Yin-Chun,1.9,2.0,1.4,1.3,1.6,1.4,1.5,1.9,1.6,2.1
1547,Pierre Karl Péladeau,,,,1.0,1.3,1.7,1.4,2.0,1.8,1.8
1548,Sezai Bacaksiz,,,1.3,1.6,1.7,1.7,1.7,2.3,1.9,2.2
1549,Nihat Ozdemir,,,1.3,1.6,1.7,1.7,1.7,2.3,1.9,1.8
1550,Ni Yongpei,,,,,,,,,2.5,2.2
1551,Mika Anttonen,,,,1.4,2.0,2.1,1.3,1.3,1.2,1.9
1552,Hope Welker,,,,,1.3,,,1.7,2.2,2.0
