,name,Wealth_History,personal_data
656,Jean (Gigi) Pritzker,"[{""percent"":54.761904761904766,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":59.523809523809526,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":50,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":59.523809523809526,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":71.42857142857143,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":73.80952380952381,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":54.761904761904766,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":78.57142857142857,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":95.23809523809523,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthHotels, investmentsSelf-Made Score3ResidenceLos Angeles, CaliforniaCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, Stanford University"
657,Min Kao & family,"[{""percent"":54.347826086956516,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":65.21739130434783,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":47.82608695652174,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":63.04347826086957,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":73.91304347826086,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":76.08695652173914,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":76.08695652173914,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":97.82608695652173,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":91.30434782608695,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age74Source of WealthNavigation equipment, Self MadeSelf-Made Score8ResidenceLeawood, KansasCitizenshipUnited StatesMarital StatusMarriedChildren2EducationBachelor of Arts/Science, National Taiwan University; Doctorate, University of Tennessee Knoxville; Master of Science, University of Tennessee Knoxville"
658,Frank Wang,"[{""percent"":66.66666666666666,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":66.66666666666666,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":59.25925925925925,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":100,""worth"":""$5.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":88.88888888888889,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":88.88888888888889,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":88.88888888888889,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":79.62962962962963,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age42Source of WealthDrones, Self MadeResidenceShenzhen, ChinaCitizenshipChinaMarital StatusMarriedEducationBachelor of Arts/Science, Hong Kong University of Science and Technology; Master of Science, Hong Kong University of Science and Technology"
659,Ibrahim Erdemoglu,"[{""percent"":37.735849056603776,""worth"":""$2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":33.9622641509434,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthCarpet, Self MadeResidenceIstanbul, TurkeyCitizenshipTurkeyMarital StatusMarriedChildren3"
660,You Xiaoping,"[{""percent"":15.873015873015872,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":20.634920634920633,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":17.46031746031746,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":26.984126984126984,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$6.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":82.53968253968253,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":71.42857142857143,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age65Source of WealthChemicals, spandex, Self MadeResidenceWenzhou, ChinaCitizenshipChinaMarital StatusMarriedChildren2"
661,Jerzy Starak,"[{""percent"":35,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":37.5,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":47.5,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":90,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthPharmaceuticals, Self MadeResidenceKonstancin, PolandCitizenshipPolandMarital StatusMarriedChildren3"
662,N.R. Narayana Murthy,"[{""percent"":37.77777777777778,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":46.666666666666664,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":42.22222222222222,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":40,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":46.666666666666664,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":53.333333333333336,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":42.22222222222222,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":77.77777777777779,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":97.77777777777777,""worth"":""$4.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age76Source of WealthSoftware services, Self MadeResidenceBangalore, IndiaCitizenshipIndiaMarital StatusMarriedChildren2EducationMaster of Science, Indian Institute of Technology"
663,Behdad Eghbali,"[{""percent"":46.51162790697674,""worth"":""$2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":69.76744186046511,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":79.06976744186046,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age47Source of WealthPrivate equity, Self MadeSelf-Made Score8ResidenceLos Angeles, CaliforniaCitizenshipUnited StatesMarital StatusMarriedEducationBachelor of Business Administration, University of California, Berkeley"
664,Yang Huiyan & family,"[{""percent"":23.31081081081081,""worth"":""$6.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":16.89189189189189,""worth"":""$5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":16.89189189189189,""worth"":""$5B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":30.405405405405407,""worth"":""$9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":73.98648648648648,""worth"":""$21.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":74.66216216216216,""worth"":""$22.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":68.58108108108108,""worth"":""$20.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$29.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":63.17567567567568,""worth"":""$18.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":27.7027027027027,""worth"":""$8.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age41Source of WealthReal estateResidenceFoshan, ChinaCitizenshipChinaMarital StatusMarriedEducationBachelor of Arts/Science, Ohio State University"
665,Marc Ladreit de Lacharriere,"[{""percent"":37.755102040816325,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":42.857142857142854,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":48.97959183673469,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":63.26530612244898,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":75.51020408163265,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":85.71428571428571,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":89.79591836734694,""worth"":""$4.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":81.63265306122449,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":85.71428571428571,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age82Source of WealthFinance, Self MadeResidenceParis, FranceCitizenshipFranceMarital StatusDivorcedChildren4"
666,Pyotr Aven,"[{""percent"":100,""worth"":""$6.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":83.60655737704919,""worth"":""$5.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":75.40983606557377,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":75.40983606557377,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":83.60655737704919,""worth"":""$5.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":85.24590163934425,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":75.40983606557377,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":86.88524590163934,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":70.49180327868852,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":68.85245901639344,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age68Source of WealthOil, banking, telecom, Self MadeResidenceLatviaCitizenshipRussiaMarital StatusMarriedChildren3EducationPh.D, Moscow State University"
667,Lynsi Snyder,"[{""percent"":28.57142857142857,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.42857142857143,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":85.71428571428571,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":85.71428571428571,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age41Source of WealthIn-N-Out BurgerSelf-Made Score3ResidenceGlendora, CaliforniaCitizenshipUnited StatesMarital StatusMarried"
668,Eric Lefkofsky,"[{""percent"":41.86046511627907,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":38.372093023255815,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":32.55813953488372,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":44.18604651162791,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":51.162790697674424,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":58.139534883720934,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":62.7906976744186,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":95.34883720930233,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":97.67441860465115,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age53Source of WealthGroupon, investments, Self MadeSelf-Made Score8ResidenceGlencoe, IllinoisCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, University of Michigan; Doctor of Jurisprudence, University of Michigan"
669,Chan Laiwa & family,"[{""percent"":88.23529411764706,""worth"":""$6B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":89.70588235294117,""worth"":""$6.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":76.47058823529412,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":82.35294117647058,""worth"":""$5.6B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$6.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":85.29411764705883,""worth"":""$5.8B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":85.29411764705883,""worth"":""$5.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":85.29411764705883,""worth"":""$5.8B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":75,""worth"":""$5.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":61.76470588235294,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age82Source of WealthReal estate, Self MadeResidenceBeijing, ChinaCitizenshipChinaMarital StatusMarriedChildren3EducationDoctorate, Savannah College of Art and Design"
670,Yitzhak Tshuva,"[{""percent"":79.48717948717949,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":92.3076923076923,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":69.23076923076923,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":94.87179487179486,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":94.87179487179486,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":100,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":82.05128205128204,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":69.23076923076923,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":97.43589743589743,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":94.87179487179486,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthReal estate, Self MadeResidenceNetanya, IsraelCitizenshipIsraelMarital StatusMarriedChildren5"
671,W. Herbert Hunt,"[{""percent"":65.11627906976744,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":39.53488372093023,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":39.53488372093023,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":46.51162790697674,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":53.48837209302325,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":46.51162790697674,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":32.55813953488372,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":46.51162790697674,""worth"":""$2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":90.69767441860465,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age94Source of WealthOilSelf-Made Score4ResidenceDallas, TexasCitizenshipUnited StatesMarital StatusMarriedChildren5EducationBachelor of Arts/Science, Washington & Lee University"
672,Jiang Weiping & family,"[{""percent"":32.8125,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":32.8125,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":59.375,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":28.125,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":34.375,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":35.9375,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$6.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":85.9375,""worth"":""$5.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age68Source of WealthChemicals, Self MadeResidenceChengdu, ChinaCitizenshipChinaMarital StatusMarriedChildren1EducationBachelor of Science in Engineering, Xihua University"
